X,Y,FID,Ano,Codregion,Region,Comuna,Zona,Calle1,Calle2,Numero,lat,lng,Claseaccid,Cód_Comun,Cód_Zona,Zona_1,Cód_Ubica,Ubicación,Cód_Calle,Intersecci,Pistas_de_,Pistas_de1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-70.59584,-33.521072,800,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,AMERICO VESPUCIO,NULL,7500,-33.521072,-70.59584,1,13110,1,URBANA,1,TRAMO DE VIA RECTA,131100064,- AMERICO VESPUCIO,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,2,2
-70.595795,-33.518745,801,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,AMERICO VESPUCIO,SERAFIN ZAMORA,NULL,-33.518745,-70.595795,1,13110,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131100064,AMERICO VESPUCIO - SERAFIN ZAMORA,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.594505,-33.517956,802,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,AMERICO VESPUCIO,FROILAN ROA,NULL,-33.517956,-70.594505,1,13110,1,URBANA,1,TRAMO DE VIA RECTA,131100064,AMERICO VESPUCIO - FROILAN ROA,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,2,2
-70.5944485,-33.5324365,803,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUNA MACKENNA PONIENTE,STA JULIA,NULL,-33.53244,-70.59446,1,13110,1,URBANA,26,OTROS NO CONSIDERADOS,131102667,STA JULIA - VICUNA MACKENNA PONIENTE,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,1,0,0,2
-70.594231,-33.532845,804,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUNA MACKENNA,NULL,8596,-33.532845,-70.594231,1,13110,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102663,- VICUNA MACKENNA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,1,1
-70.594116,-33.45533,805,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,IRARRAZAVAL,HUMBERTO TRUCCO,NULL,-33.45533,-70.594116,1,13120,1,URBANA,1,TRAMO DE VIA RECTA,131200285,HUMBERTO TRUCCO - IRARRAZAVAL,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.593491,-33.421242,806,2019,13,REGION METROPOLITANA,LAS CONDES,URBANA,SAN CRESCENTE,PDTE ERRAZURIZ,NULL,-33.421242,-70.593491,1,13114,1,URBANA,26,OTROS NO CONSIDERADOS,131141108,PDTE ERRAZURIZ - SAN CRESCENTE,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.593079,-33.535671,807,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUNA MACKENNA PONIENTE,ROJAS MAGALLANES,NULL,-33.535671,-70.593079,1,13110,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102667,ROJAS MAGALLANES - VICUNA MACKENNA PONIENTE,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.592857,-33.447781,808,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,ELIECER PARADA,JAIME GUZMAN ERRAZURIZ,NULL,-33.447781,-70.592857,1,13120,1,URBANA,1,TRAMO DE VIA RECTA,131200195,ELIECER PARADA - JAIME GUZMAN ERRAZURIZ,1,0,1,UNIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.592819,-33.604858,809,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,EJERCITO LIBERTADOR,DOMINGO TOCORNAL,NULL,-33.604858,-70.592819,1,13201,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010724,DOMINGO TOCORNAL - EJERCITO LIBERTADOR,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,0,0,0,1
-70.59243,-33.543354,810,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,STA AMALIA,NULL,185,-33.543354,-70.59243,1,13110,1,URBANA,1,TRAMO DE VIA RECTA,131102434,- STA AMALIA,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.591988,-33.537903,811,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUNA MACKENNA,TEMUCO,NULL,-33.537903,-70.591988,1,13110,1,URBANA,1,TRAMO DE VIA RECTA,131102663,TEMUCO - VICUNA MACKENNA,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,2,0,0,2
-70.591728,-33.440639,812,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,HERNANDO DE AGUIRRE,CHILE ESPANA,NULL,-33.440639,-70.591728,1,13123,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131230236,CHILE ESPANA - HERNANDO DE AGUIRRE,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,1,1
-70.591202,-33.519691,813,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,FROILAN ROA,OSCAR BOEHME,NULL,-33.519691,-70.591202,1,13110,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131100828,FROILAN ROA - OSCAR BOEHME,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,1,0,1
-70.59063,-33.510048,814,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,DEPARTAMENTAL,AMERICO VESPUCIO,NULL,-33.510048,-70.59063,1,13110,1,URBANA,1,TRAMO DE VIA RECTA,131100561,AMERICO VESPUCIO - DEPARTAMENTAL,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.590454,-33.430988,815,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,POCURO,LAS AMAPOLAS,NULL,-33.430988,-70.590454,1,13123,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230433,LAS AMAPOLAS - POCURO,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.590439,-33.507221,816,2019,13,REGION METROPOLITANA,MACUL,URBANA,AMERICO VESPUCIO,MACUL,NULL,-33.507221,-70.590439,1,13118,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131180042,AMERICO VESPUCIO - MACUL,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.590149,-33.541946,817,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUNA MACKENNA PONIENTE,EL SAUCE,NULL,-33.541946,-70.590149,1,13110,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131102667,EL SAUCE - VICUNA MACKENNA PONIENTE,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.590149,-33.394375,818,2019,13,REGION METROPOLITANA,VITACURA,URBANA,AMERICO VESPUCIO,CANDELARIA GOYENECHEA,NULL,-33.394375,-70.590149,1,13132,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131320027,AMERICO VESPUCIO - CANDELARIA GOYENECHEA,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.590065,-33.580402,819,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,GABRIELA PONIENTE,NULL,1048,-33.580402,-70.590065,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132011093,- GABRIELA PONIENTE,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-70.589989,-33.522636,820,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,WALKER MARTINEZ,COLOMBIA,NULL,-33.522636,-70.589989,1,13110,1,URBANA,26,OTROS NO CONSIDERADOS,131102739,COLOMBIA - WALKER MARTINEZ,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.589966,-33.479813,821,2019,13,REGION METROPOLITANA,MACUL,URBANA,MOISES JUNIS,LOS OLMOS,NULL,-33.479813,-70.589966,1,13118,1,URBANA,1,TRAMO DE VIA RECTA,131180355,LOS OLMOS - MOISES JUNIS,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.589943,-33.510338,822,2019,13,REGION METROPOLITANA,PEÃ‘ALOLEN,URBANA,DEPARTAMENTAL,AMERICO VESPUCIO,NULL,-33.510338,-70.589943,1,13122,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131220355,AMERICO VESPUCIO - DEPARTAMENTAL,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,0,1
-70.589836,-33.595543,823,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,4 ORIENTE,EL SOL,NULL,-33.595543,-70.589836,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132010006,4 ORIENTE - EL SOL,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,1,0,1
-70.589302,-33.610268,824,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,PEDRO DUARTE,NULL,790,-33.610268,-70.589302,1,13201,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132012186,- PEDRO DUARTE,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,0,1
-70.589142,-33.474258,825,2019,13,REGION METROPOLITANA,MACUL,URBANA,RODRIGO DE ARAYA,CHISLLUMA,NULL,-33.474258,-70.589142,1,13118,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131180504,CHISLLUMA - RODRIGO DE ARAYA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.588715,-33.58989,826,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,LOS MANIOS,EL TAMARINDO,NULL,-33.58989,-70.588715,1,13201,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132011817,EL TAMARINDO - LOS MANIOS,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.587975,-33.43092,827,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,POCURO,NULL,3034,-33.43092,-70.587975,1,13123,1,URBANA,1,TRAMO DE VIA RECTA,131230433,- POCURO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.587845,-33.547165,828,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUNA MACKENNA,TRINIDAD,NULL,-33.547165,-70.587845,1,13110,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102663,TRINIDAD - VICUNA MACKENNA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,1,2
-70.587761,-33.604076,829,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,DOMINGO TOCORNAL,JUAN DE DIOS MALEBRAN,NULL,-33.604076,-70.587761,1,13201,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010704,DOMINGO TOCORNAL - JUAN DE DIOS MALEBRAN,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.587669,-33.431149,830,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,POCURO,LOS PENSAMIENTOS,NULL,-33.431149,-70.587669,1,13123,1,URBANA,14,CRUCE CON SEÑAL PARE,131230433,LOS PENSAMIENTOS - POCURO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.586716,-33.583946,831,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,PADRE HURTADO,COQUIMBO,NULL,-33.583946,-70.586716,1,13201,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132012102,COQUIMBO - PADRE HURTADO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.58651,-33.582043,832,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,MIGUEL ANGEL,NULL,484,-33.582043,-70.58651,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132012006,- MIGUEL ANGEL,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-70.586052,-33.451099,833,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,PDTE BATTLE Y ORDONEZ,ANGEL CRUCHAGA SANTA MARIA,NULL,-33.451099,-70.586052,1,13120,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200515,ANGEL CRUCHAGA SANTA MARIA - PDTE BATTLE Y ORDONEZ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,0,1
-70.586021,-33.588406,834,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,COQUIMBO,LOS CASTANOS,NULL,-33.588406,-70.586021,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132010597,COQUIMBO - LOS CASTANOS,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.585899,-33.455502,835,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,IRARRAZAVAL,JUAN MOYA MORALES,NULL,-33.455502,-70.585899,1,13120,1,URBANA,1,TRAMO DE VIA RECTA,131200285,IRARRAZAVAL - JUAN MOYA MORALES,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-70.585678,-33.559669,836,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUNA MACKENNA,SAN JORGE,NULL,-33.559669,-70.585678,1,13110,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102663,SAN JORGE - VICUNA MACKENNA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.585602,-33.465813,837,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,GRECIA,ALC JORGE MONCKEBERG,NULL,-33.465813,-70.585602,1,13120,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200256,ALC JORGE MONCKEBERG - GRECIA,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,0,1
-70.584801,-33.4319,838,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,FRANCISCO BILBAO,TOBALABA,NULL,-33.4319,-70.584801,1,13123,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230205,FRANCISCO BILBAO - TOBALABA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.584419,-33.60574,839,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,TTE BELLO,NULL,455,-33.60574,-70.584419,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132012741,- TTE BELLO,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-70.584183,-33.442371,840,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,PEDRO SOLIS,NULL,3545,-33.442371,-70.584183,1,13120,1,URBANA,1,TRAMO DE VIA RECTA,131200550,- PEDRO SOLIS,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.584145,-33.611004,841,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,ANDALIEN,MANUEL RODRIGUEZ,NULL,-33.611004,-70.584145,1,13201,1,URBANA,14,CRUCE CON SEÑAL PARE,132010089,ANDALIEN - MANUEL RODRIGUEZ,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.584076,-33.431782,842,2019,13,REGION METROPOLITANA,LA REINA,URBANA,FRANCISCO BILBAO,MARIANO SANCHEZ FONTECILLA,NULL,-33.431782,-70.584076,1,13113,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131130162,FRANCISCO BILBAO - MARIANO SANCHEZ FONTECILLA,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.583961,-33.452309,843,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,ORTUZAR,PDTE BATTLE Y ORDONEZ,NULL,-33.452309,-70.583961,1,13120,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200502,ORTUZAR - PDTE BATTLE Y ORDONEZ,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,2
-70.5836523,-33.3973218,844,2019,13,REGION METROPOLITANA,VITACURA,URBANA,VITACURA,LUIS PASTEUR,NULL,-33.3973218,-70.5836523,1,13132,1,URBANA,1,TRAMO DE VIA RECTA,131320597,LUIS PASTEUR - VITACURA,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.581955,-33.422123,845,2019,13,REGION METROPOLITANA,LAS CONDES,URBANA,MARTIN DE ZAMORA,ALICANTE,NULL,-33.422123,-70.581955,1,13114,1,URBANA,26,OTROS NO CONSIDERADOS,131140847,ALICANTE - MARTIN DE ZAMORA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.581833,-33.580475,846,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CONCHA Y TORO,NULL,3088,-33.580475,-70.581833,1,13201,1,URBANA,4,ACERA O BERMA,132010585,- CONCHA Y TORO,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.581673,-33.578857,847,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CONCHA Y TORO,NULL,3399,-33.578857,-70.581673,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132010585,- CONCHA Y TORO,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,1,0,1
-70.581306,-33.580997,848,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CONCHA Y TORO,NULL,3171,-33.580997,-70.581306,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132010585,- CONCHA Y TORO,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,0,0,0,1
-70.581001,-33.582737,849,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CONCHA Y TORO,MAESTRO PALOMO,NULL,-33.582737,-70.581001,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132010585,CONCHA Y TORO - MAESTRO PALOMO,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,0,1
-70.580757,-33.57378,850,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,GABRIELA ORIENTE,CANAL TRONCAL SAN FRANCISCO,NULL,-33.57378,-70.580757,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132011092,CANAL TRONCAL SAN FRANCISCO - GABRIELA ORIENTE,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-70.580559,-33.587242,851,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,ARQTO EUGENIO CERDA,CONCHA Y TORO,NULL,-33.587242,-70.580559,1,13201,1,URBANA,14,CRUCE CON SEÑAL PARE,132010142,ARQTO EUGENIO CERDA - CONCHA Y TORO,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.579651,-33.589298,852,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CONCHA Y TORO,ANGEL PIMENTEL,NULL,-33.589298,-70.579651,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132010585,ANGEL PIMENTEL - CONCHA Y TORO,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,1,0,1
-70.579407,-33.481987,853,2019,13,REGION METROPOLITANA,MACUL,URBANA,AMERICO VESPUCIO,LAS MADRESELVAS,NULL,-33.481987,-70.579407,1,13118,1,URBANA,16,CRUCE SIN SEÑALIZACION,131180042,AMERICO VESPUCIO - LAS MADRESELVAS,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.579346,-33.484394,854,2019,13,REGION METROPOLITANA,PEÃ‘ALOLEN,URBANA,MAR TIRRENO,AMERICO VESPUCIO,NULL,-33.484394,-70.579346,1,13122,1,URBANA,1,TRAMO DE VIA RECTA,131220874,AMERICO VESPUCIO - MAR TIRRENO,1,1,2,BIDIRECCIONAL,4,MIXTO,0,1,0,0,1
-70.579132,-33.592159,855,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CONCHA Y TORO,SAN HUGO,NULL,-33.592159,-70.579132,1,13201,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010585,CONCHA Y TORO - SAN HUGO,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,0,0,1,2
-70.57901,-33.522377,856,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,AMERICO VESPUCIO,EL CAMPANARIO,NULL,-33.522377,-70.57901,1,13110,1,URBANA,1,TRAMO DE VIA RECTA,131100064,AMERICO VESPUCIO - EL CAMPANARIO,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.578934,-33.522556,857,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,LA FLORIDA,WALKER MARTINEZ,NULL,-33.522556,-70.578934,1,13110,1,URBANA,1,TRAMO DE VIA RECTA,131101085,LA FLORIDA - WALKER MARTINEZ,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.57885,-33.456902,858,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,VALPARAISO,CONTRAMAESTRE MICALVI,NULL,-33.456902,-70.57885,1,13120,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200719,CONTRAMAESTRE MICALVI - VALPARAISO,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.578674,-33.448204,859,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,BREMEN,SIMON BOLIVAR,NULL,-33.448204,-70.578674,1,13120,1,URBANA,14,CRUCE CON SEÑAL PARE,131200062,BREMEN - SIMON BOLIVAR,1,0,1,UNIDIRECCIONAL,1,CONCRETO,0,1,0,0,2
-70.578499,-33.581619,860,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,GUADALUPE,DEL CARIBE,NULL,-33.581619,-70.578499,1,13201,1,URBANA,16,CRUCE SIN SEÑALIZACION,132011126,DEL CARIBE - GUADALUPE,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.578484,-33.614239,861,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,TOCORNAL GREZ,ARTURO PRAT,NULL,-33.614239,-70.578484,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132012714,ARTURO PRAT - TOCORNAL GREZ,1,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.578438,-33.603485,862,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,DOMINGO TOCORNAL,NULL,36,-33.603485,-70.578438,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132010704,- DOMINGO TOCORNAL,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.578285,-33.598145,863,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,SAN CARLOS,CONCHA Y TORO,NULL,-33.598145,-70.578285,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132012561,CONCHA Y TORO - SAN CARLOS,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,2
-70.578247,-33.454369,864,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,IRARRAZAVAL,BREMEN,NULL,-33.454369,-70.578247,1,13120,1,URBANA,26,OTROS NO CONSIDERADOS,131200285,BREMEN - IRARRAZAVAL,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.57798,-33.487595,865,2019,13,REGION METROPOLITANA,PEÃ‘ALOLEN,URBANA,AMERICO VESPUCIO,LOS PRESIDENTES,NULL,-33.487595,-70.57798,1,13122,1,URBANA,1,TRAMO DE VIA RECTA,131220053,AMERICO VESPUCIO - LOS PRESIDENTES,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.577911,-33.424362,866,2019,13,REGION METROPOLITANA,LAS CONDES,URBANA,AMERICO VESPUCIO SUR,NULL,1116,-33.424362,-70.577911,1,13114,1,URBANA,1,TRAMO DE VIA RECTA,131140038,- AMERICO VESPUCIO SUR,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.577629,-33.600445,867,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CONCHA Y TORO,INDEPENDENCIA,NULL,-33.600445,-70.577629,1,13201,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010585,CONCHA Y TORO - INDEPENDENCIA,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.5768773,-33.4694959,868,2019,13,REGION METROPOLITANA,PEÃ‘ALOLEN,URBANA,AMERICO VESPUCIO,GRECIA,NULL,-33.4694959,-70.5768773,1,13122,1,URBANA,1,TRAMO DE VIA RECTA,131220053,AMERICO VESPUCIO - GRECIA,2,0,1,UNIDIRECCIONAL,4,MIXTO,0,0,0,1,1
-70.576874,-33.41156,869,2019,13,REGION METROPOLITANA,LAS CONDES,URBANA,APOQUINDO,NULL,5000,-33.41156,-70.576874,1,13114,1,URBANA,26,OTROS NO CONSIDERADOS,131140055,- APOQUINDO,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.576775,-33.604725,870,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CONCHA Y TORO,TTE BELLO,NULL,-33.604725,-70.576775,1,13201,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010585,CONCHA Y TORO - TTE BELLO,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.576729,-33.605808,871,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CONCHA Y TORO,ERNESTO ALVEAR,NULL,-33.605808,-70.576729,1,13201,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010585,CONCHA Y TORO - ERNESTO ALVEAR,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,1,1,1
-70.5762866,-33.4690584,872,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,GRECIA,AMERICO VESPUCIO,NULL,-33.4690584,-70.5762866,1,13120,1,URBANA,24,ROTONDA,131200256,AMERICO VESPUCIO - GRECIA,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,2,0,0,2
-70.575966,-33.528488,873,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,GERONIMO DE ALDERETE,NULL,1944,-33.528488,-70.575966,1,13110,1,URBANA,26,OTROS NO CONSIDERADOS,131100849,- GERONIMO DE ALDERETE,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.575745,-33.604156,874,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,BALMACEDA,PROFE ALCAINO,NULL,-33.604156,-70.575745,1,13201,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132010172,BALMACEDA - PROFE ALCAINO,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.5755,-33.602695,875,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,DOMINGO TOCORNAL,CHOPIN,NULL,-33.602695,-70.5755,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132010704,CHOPIN - DOMINGO TOCORNAL,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,1,0,1
