X,Y,FID,POINT_X,POINT_Y,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,PAIS,TIPO,Año,Claseaccid,Cód_Regi,Cód_Zona,Zona,Cód_Calle,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Siniestros
-70.5622538,-33.4525259,449,-70.5622538,-33.4525259,REGION METROPOLITANA,13113,LA REINA,RUBEN DARIO,LARRAIN,0,"RUBEN DARIO & LARRAIN, LA REINA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131130425,0,0,0,0,2,1
-70.5617349,-33.5679733,450,-70.5617349,-33.5679733,REGION METROPOLITANA,13201,PUENTE ALTO,JUAN DE DIOS MALEBRAN,JORGE PINTO,0,"JUAN DE DIOS MALEBRAN & JORGE PINTO, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132011336,0,1,0,0,1,1
-70.5609106,-33.3758855,451,-70.5609106,-33.3758855,REGION METROPOLITANA,13132,VITACURA,STA MARIA,GRAN VIA,0,"STA MARIA & GRAN VIA, VITACURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131320555,0,0,0,0,2,1
-70.5602366,-33.6105824,452,-70.5602366,-33.6105824,REGION METROPOLITANA,13201,PUENTE ALTO,EYZAGUIRRE,HOLANDA,0,"EYZAGUIRRE & HOLANDA, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132011048,0,0,0,0,2,1
-70.5598726,-33.4990512,453,-70.5598726,-33.4990512,REGION METROPOLITANA,13122,PENALOLEN,QUILIN,MARIANO SANCHEZ FONTECILLA,0,"QUILIN & MARIANO SANCHEZ FONTECILLA, PE??ªALOLEN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131221206,0,1,0,0,1,1
-70.5595433,-33.4153205,454,-70.5595433,-33.4153205,REGION METROPOLITANA,13114,LAS CONDES,HERNANDO DE MAGALLANES,MARTIN DE ZAMORA,0,"HERNANDO DE MAGALLANES & MARTIN DE ZAMORA, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131140521,0,0,0,1,1,1
-70.5589324,-33.4523879,455,-70.5589324,-33.4523879,REGION METROPOLITANA,13113,LA REINA,LARRAIN, ,7941,"LARRAIN 7941, LA REINA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131130234,0,1,0,0,1,1
-70.5563884,-33.446507,456,-70.5563884,-33.446507,REGION METROPOLITANA,13113,LA REINA,PALMAS DE MALLORCA,SIMON BOLIVAR,0,"PALMAS DE MALLORCA & SIMON BOLIVAR, LA REINA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131130352,0,0,0,1,1,1
-70.5562192,-33.5615974,457,-70.5562192,-33.5615974,REGION METROPOLITANA,13201,PUENTE ALTO,CAMILO HENRIQUEZ, ,3900,"CAMILO HENRIQUEZ 3900, PUENTE ALTO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,132010313,0,0,0,1,1,1
-70.5554257,-33.5842479,458,-70.5554257,-33.5842479,REGION METROPOLITANA,13201,PUENTE ALTO,RAMON VENEGAS,LUIS MATTE LARRAIN,0,"RAMON VENEGAS & LUIS MATTE LARRAIN, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132012407,0,0,0,1,1,1
-70.5551719,-33.391791,459,-70.5551719,-33.391791,REGION METROPOLITANA,13132,VITACURA,PDTE KENNEDY, ,7740,"PDTE KENNEDY 7740, VITACURA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131320478,0,0,0,1,1,1
-70.5547936,-33.5639685,460,-70.5547936,-33.5639685,REGION METROPOLITANA,13201,PUENTE ALTO,CAMILO HENRIQUEZ, ,3815,"CAMILO HENRIQUEZ 3815, PUENTE ALTO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,132010313,0,0,0,1,1,1
-70.5547007,-33.5706261,461,-70.5547007,-33.5706261,REGION METROPOLITANA,13201,PUENTE ALTO,CAMILO HENRIQUEZ,EL PERAL,0,"CAMILO HENRIQUEZ & EL PERAL, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132010313,0,0,0,3,1,2
-70.5526602,-33.5581171,462,-70.5526602,-33.5581171,REGION METROPOLITANA,13201,PUENTE ALTO,SANCHEZ FONTECILLA, ,4200,"SANCHEZ FONTECILLA 4200, PUENTE ALTO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-70.5523524,-33.5354997,463,-70.5523524,-33.5354997,REGION METROPOLITANA,13110,LA FLORIDA,ROJAS MAGALLANES,EL HUALLE SUR,0,"ROJAS MAGALLANES & EL HUALLE SUR, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131102253,0,1,0,0,1,1
-70.5522386,-33.4693876,464,-70.5522386,-33.4693876,REGION METROPOLITANA,13122,PENALOLEN,TOBALABA,ORIENTAL,0,"TOBALABA & ORIENTAL, PE??ªALOLEN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131221310,0,0,0,0,2,1
-70.5514873,-33.398237,465,-70.5514873,-33.398237,REGION METROPOLITANA,13114,LAS CONDES,LAS CONDES,VICENTE HUIDOBRO,0,"LAS CONDES & VICENTE HUIDOBRO, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131140645,0,1,0,0,1,1
-70.5505472,-33.3862998,466,-70.5505472,-33.3862998,REGION METROPOLITANA,13132,VITACURA,LAS HUALTATAS, ,8838,"LAS HUALTATAS 8838, VITACURA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131320327,0,0,0,1,1,1
-70.549943,-33.376635,467,-70.549943,-33.376635,REGION METROPOLITANA,13132,VITACURA,COST MONS ESCRIVA DE BALAGUER, ,9205,"COST MONS ESCRIVA DE BALAGUER 9205, VITACURA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131320157,0,1,0,0,1,1
-70.5482262,-33.4080558,468,-70.5482262,-33.4080558,REGION METROPOLITANA,13114,LAS CONDES,ZANZIBAR ORIENTE,APOQUINDO,0,"ZANZIBAR ORIENTE & APOQUINDO, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131141274,0,0,0,2,1,1
-70.5476299,-33.4630786,469,-70.5476299,-33.4630786,REGION METROPOLITANA,13113,LA REINA,JOSE ARRIETA,JORGE ALESSANDRI,0,"JOSE ARRIETA & JORGE ALESSANDRI, LA REINA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131130205,0,0,0,2,0,1
-70.5469174,-33.4506399,470,-70.5469174,-33.4506399,REGION METROPOLITANA,13113,LA REINA,LARRAIN, ,8150,"LARRAIN 8150, LA REINA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131130234,0,0,0,1,0,1
-70.5463417,-33.5602125,471,-70.5463417,-33.5602125,REGION METROPOLITANA,13201,PUENTE ALTO,DIEGO PORTALES, ,6848,"DIEGO PORTALES 6848, PUENTE ALTO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,132010694,0,0,0,1,1,1
-70.545992,-33.5354769,472,-70.545992,-33.5354769,REGION METROPOLITANA,13110,LA FLORIDA,LAS CHILCAS SUR,ROJAS MAGALLANES,0,"LAS CHILCAS SUR & ROJAS MAGALLANES, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131101237,0,1,0,0,1,1
-70.5457481,-33.4808313,473,-70.5457481,-33.4808313,REGION METROPOLITANA,13122,PENALOLEN,CONSISTORIAL, ,2321,"CONSISTORIAL 2321, PE??ªALOLEN",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131220330,0,0,1,1,1,1
-70.544119,-33.3930989,474,-70.544119,-33.3930989,REGION METROPOLITANA,13114,LAS CONDES,WATERLOO,LAS CONDES,0,"WATERLOO & LAS CONDES, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131141265,0,0,0,1,1,1
-70.5435124,-33.4062532,475,-70.5435124,-33.4062532,REGION METROPOLITANA,13114,LAS CONDES,CAMINO EL ALBA,PADRE HURTADO CENTRAL,0,"CAMINO EL ALBA & PADRE HURTADO CENTRAL, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131140138,0,0,0,1,1,1
-70.5418296,-33.4103123,476,-70.5418296,-33.4103123,REGION METROPOLITANA,13114,LAS CONDES,CIRCULO APOLO,PADRE HURTADO SUR,0,"CIRCULO APOLO & PADRE HURTADO SUR, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131140259,0,1,0,1,1,2
-70.5414817,-33.3907318,477,-70.5414817,-33.3907318,REGION METROPOLITANA,13114,LAS CONDES,LAS CONDES,CHARLES HAMILTON,0,"LAS CONDES & CHARLES HAMILTON, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131140645,0,2,0,0,0,1
-70.5411691,-33.4702218,478,-70.5411691,-33.4702218,REGION METROPOLITANA,13122,PENALOLEN,CONSISTORIAL,LAGO GRIS,0,"CONSISTORIAL & LAGO GRIS, PE??ªALOLEN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131220330,0,0,0,1,1,1
-70.539603,-33.4445433,479,-70.539603,-33.4445433,REGION METROPOLITANA,13113,LA REINA,SIMON BOLIVAR,MARIA LUISA BOMBAL,0,"SIMON BOLIVAR & MARIA LUISA BOMBAL, LA REINA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131130442,0,0,0,1,0,1
-70.5394815,-33.4586028,480,-70.5394815,-33.4586028,REGION METROPOLITANA,13113,LA REINA,TALINAY,QUINCHAMALI,0,"TALINAY & QUINCHAMALI, LA REINA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131130457,0,0,0,1,0,1
-70.5392796,-33.4289947,481,-70.5392796,-33.4289947,REGION METROPOLITANA,13113,LA REINA,FRANCISCO BILBAO,PADRE HURTADO,0,"FRANCISCO BILBAO & PADRE HURTADO, LA REINA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131130162,0,0,0,1,1,1
-70.5377318,-33.4465163,482,-70.5377318,-33.4465163,REGION METROPOLITANA,13113,LA REINA,PIEDRA FELIZ,VALENZUELA LLANOS,0,"PIEDRA FELIZ & VALENZUELA LLANOS, LA REINA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131130363,0,0,0,1,0,1
-70.5293142,-33.4741511,483,-70.5293142,-33.4741511,REGION METROPOLITANA,13122,PENALOLEN,LOS BAQUEANOS,RIO LAUCA,0,"LOS BAQUEANOS & RIO LAUCA, PE??ªALOLEN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131220711,0,1,0,0,1,1
-70.5289253,-33.4471988,484,-70.5289253,-33.4471988,REGION METROPOLITANA,13113,LA REINA,NVA PRINCIPE DE GALES,LAS PERDICES,0,"NVA PRINCIPE DE GALES & LAS PERDICES, LA REINA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131130331,0,0,0,1,1,1
-70.5270038,-33.4960364,485,-70.5270038,-33.4960364,REGION METROPOLITANA,13122,PENALOLEN,LOS PRESIDENTES,ALVARO CASANOVA,0,"LOS PRESIDENTES & ALVARO CASANOVA, PE??ªALOLEN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131220804,0,1,0,0,1,1
-70.5255574,-33.4530213,486,-70.5255574,-33.4530213,REGION METROPOLITANA,13113,LA REINA,LARRAIN,JULIA BERNSTEIN,0,"LARRAIN & JULIA BERNSTEIN, LA REINA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131130234,0,0,1,0,1,1
-70.519137,-33.445077,487,-70.519137,-33.445077,REGION METROPOLITANA,13113,LA REINA,ALVARO CASANOVA, ,1165,"ALVARO CASANOVA 1165, LA REINA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131130018,0,0,0,1,0,1
-70.5114392,-33.3620399,488,-70.5114392,-33.3620399,REGION METROPOLITANA,13115,LO BARNECHEA,SAN JUAN EVANGELISTA, ,15000,"SAN JUAN EVANGELISTA 15000, LO BARNECHEA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131150670,0,0,0,1,1,1
-70.5102043,-33.3370078,489,-70.5102043,-33.3370078,REGION METROPOLITANA,13115,LO BARNECHEA,CAMINO EL HUINGANAL,MONS ADOLFO RODRIGUEZ,0,"CAMINO EL HUINGANAL & MONS ADOLFO RODRIGUEZ, LO BARNECHEA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131150121,0,0,0,1,1,1
-70.5101612,-33.3996465,490,-70.5101612,-33.3996465,REGION METROPOLITANA,13114,LAS CONDES,SAN CARLOS DE APOQUINDO,CAMINO EL ALBA,0,"SAN CARLOS DE APOQUINDO & CAMINO EL ALBA, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131141105,0,0,0,1,1,1
-70.508664,-33.3649432,491,-70.508664,-33.3649432,REGION METROPOLITANA,13115,LO BARNECHEA,MONS ESCRIVA DE BALAGUER NORTE,SAN JOSE DE LA SIERRA,0,"MONS ESCRIVA DE BALAGUER NORTE & SAN JOSE DE LA SIERRA, LO BARNECHEA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131150567,0,0,0,1,1,1
-70.5086493,-33.3625627,492,-70.5086493,-33.3625627,REGION METROPOLITANA,13115,LO BARNECHEA,PADRE ALFREDO ARTEAGA BARROS,RAUL LABBE,0,"PADRE ALFREDO ARTEAGA BARROS & RAUL LABBE, LO BARNECHEA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131150583,0,0,0,0,2,1
-70.5070914,-33.3711686,493,-70.5070914,-33.3711686,REGION METROPOLITANA,13114,LAS CONDES,LAS CONDES, ,13451,"LAS CONDES 13451, LAS CONDES",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131140645,0,1,0,0,1,1
-70.505659,-33.374423,494,-70.505659,-33.374423,REGION METROPOLITANA,13114,LAS CONDES,CAMINO LA POSADA,FERNANDEZ CONCHA,0,"CAMINO LA POSADA & FERNANDEZ CONCHA, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131140156,0,1,0,0,1,1
-70.4029403,-33.5378489,495,-70.4029403,-33.5378489,REGION METROPOLITANA,13203,SAN JOSE DE MAIPO,RAMON SUBERCASEAUX,ESTERO EL MANZANO,0,"RAMON SUBERCASEAUX & ESTERO EL MANZANO, SAN JOSE DE MAIPO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,2,2,2
-70.3983643,-33.5832824,496,-70.3983643,-33.5832824,REGION METROPOLITANA,13203,SAN JOSE DE MAIPO,CAMINO AL VOLCAN, ,9981,"CAMINO AL VOLCAN 9981, SAN JOSE DE MAIPO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-71.2239767,-33.6933134,497,-71.2239767,-33.6933134,REGION METROPOLITANA,13501,MELIPILLA,CARLOS WOOD,JUAN INOSTROZA,0,"CARLOS WOOD & JUAN INOSTROZA, MELIPILLA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-71.2179267,-33.6835723,498,-71.2179267,-33.6835723,REGION METROPOLITANA,13501,MELIPILLA,PARDO,UGALDE,0,"PARDO & UGALDE, MELIPILLA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,0,1,1
-71.2142865,-33.691378,499,-71.2142865,-33.691378,REGION METROPOLITANA,13501,MELIPILLA,SERRANO,MANZO,0,"SERRANO & MANZO, MELIPILLA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-71.2113577,-33.6886447,500,-71.2113577,-33.6886447,REGION METROPOLITANA,13501,MELIPILLA,LIBERTAD,FUENZALIDA,0,"LIBERTAD & FUENZALIDA, MELIPILLA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-71.2081671,-33.6842581,501,-71.2081671,-33.6842581,REGION METROPOLITANA,13501,MELIPILLA,ALCALDE,UGALDE,0,"ALCALDE & UGALDE, MELIPILLA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-71.1002296,-34.0317655,502,-71.1002296,-34.0317655,REGION METROPOLITANA,13502,ALHUE,21 DE MAYO,BERNARDO O'HIGGINS,0,"21 DE MAYO & BERNARDO O'HIGGINS, ALHUE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-71.0305605,-33.6874487,503,-71.0305605,-33.6874487,REGION METROPOLITANA,13602,EL MONTE,LOS LIBERTADORES,EL CARMEN,0,"LOS LIBERTADORES & EL CARMEN, EL MONTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-71.0268707,-33.6873418,504,-71.0268707,-33.6873418,REGION METROPOLITANA,13602,EL MONTE,LOS LIBERTADORES, ,1318,"LOS LIBERTADORES 1318, EL MONTE",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,1,0,1,1
-71.0155727,-33.638433,505,-71.0155727,-33.638433,REGION METROPOLITANA,13602,EL MONTE,EL ROSARIO, ,1,"EL ROSARIO 1, EL MONTE",CHILE,RANGE_INTERPOLATED,2021,1,13,2,RURAL,0,0,0,1,0,1,1
-71.0055905,-33.7211732,506,-71.0055905,-33.7211732,REGION METROPOLITANA,13603,ISLA DE MAIPO,SAN ANTONIO,BAJADA DEL ESCORIAL,0,"SAN ANTONIO & BAJADA DEL ESCORIAL, ISLA DE MAIPO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-71.0021087,-33.6841674,507,-71.0021087,-33.6841674,REGION METROPOLITANA,13602,EL MONTE,LOS LIBERTADORES,CONDE LA LA CONQUISTA,0,"LOS LIBERTADORES & CONDE LA LA CONQUISTA, EL MONTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,1,0,1,1
-70.9880689,-33.6830799,508,-70.9880689,-33.6830799,REGION METROPOLITANA,13602,EL MONTE,LOS LIBERTADORES,MOISES CHACON,0,"LOS LIBERTADORES & MOISES CHACON, EL MONTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-70.9810446,-33.6884942,509,-70.9810446,-33.6884942,REGION METROPOLITANA,13602,EL MONTE,PUENTE SAN FRANCISCO,SAN FRANCISCO,0,"PUENTE SAN FRANCISCO & SAN FRANCISCO, EL MONTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,2,0,1,1,1
-70.9791126,-33.6742781,510,-70.9791126,-33.6742781,REGION METROPOLITANA,13602,EL MONTE,ARTURO PRAT,SAN MIGUEL,0,"ARTURO PRAT & SAN MIGUEL, EL MONTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,0,2,1
-70.9524259,-33.6838726,511,-70.9524259,-33.6838726,REGION METROPOLITANA,13601,TALAGANTE,RAMON FREIRE,RAMON BARROS LUCO,0,"RAMON FREIRE & RAMON BARROS LUCO, TALAGANTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-70.9505598,-33.6743683,512,-70.9505598,-33.6743683,REGION METROPOLITANA,13601,TALAGANTE,O'HIGGINS,TEGUALDA,0,"O'HIGGINS & TEGUALDA, TALAGANTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,0,1
-70.9412814,-33.6704399,513,-70.9412814,-33.6704399,REGION METROPOLITANA,13601,TALAGANTE,O'HIGGINS,TOPACIO,0,"O'HIGGINS & TOPACIO, TALAGANTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-70.9370803,-33.6679413,514,-70.9370803,-33.6679413,REGION METROPOLITANA,13601,TALAGANTE,O'HIGGINS,SISTEMA SOLAR,0,"O'HIGGINS & SISTEMA SOLAR, TALAGANTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-70.9328013,-33.665426,515,-70.9328013,-33.665426,REGION METROPOLITANA,13601,TALAGANTE,O'HIGGINS,LIBERTAD,0,"O'HIGGINS & LIBERTAD, TALAGANTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,0,2,1
-70.9320966,-33.6638581,516,-70.9320966,-33.6638581,REGION METROPOLITANA,13601,TALAGANTE,REPUBLICA,ENRIQUE ALCALDE,0,"REPUBLICA & ENRIQUE ALCALDE, TALAGANTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,0,2,1
-70.9315949,-33.6649509,517,-70.9315949,-33.6649509,REGION METROPOLITANA,13601,TALAGANTE,O'HIGGINS,REPUBLICA,0,"O'HIGGINS & REPUBLICA, TALAGANTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-70.9191578,-33.0889577,518,-70.9191578,-33.0889577,REGION METROPOLITANA,13303,TILTIL,SANTA LUCIA,ANDRES BELLO,0,"SANTA LUCIA & ANDRES BELLO, TILTIL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,1,0,0,1,1
-70.9179197,-33.6600257,519,-70.9179197,-33.6600257,REGION METROPOLITANA,13601,TALAGANTE,O'HIGGINS, ,200,"O'HIGGINS 200, TALAGANTE",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-70.9154507,-33.6644058,520,-70.9154507,-33.6644058,REGION METROPOLITANA,13601,TALAGANTE,JAIME GUZMAN,VERGEL,0,"JAIME GUZMAN & VERGEL, TALAGANTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,2,0,1
-70.9142785,-33.6577498,521,-70.9142785,-33.6577498,REGION METROPOLITANA,13601,TALAGANTE,O'HIGGINS,VOLCAN LLAIMA,0,"O'HIGGINS & VOLCAN LLAIMA, TALAGANTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-70.9113179,-33.7365719,522,-70.9113179,-33.7365719,REGION METROPOLITANA,13603,ISLA DE MAIPO,JAIME GUZMAN, ,45,"JAIME GUZMAN 45, ISLA DE MAIPO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,0,1,1
-70.9082335,-33.7525951,523,-70.9082335,-33.7525951,REGION METROPOLITANA,13601,TALAGANTE,JAIME GUZMAN, ,4,"JAIME GUZMAN 4, TALAGANTE",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-70.9032527,-33.7538194,524,-70.9032527,-33.7538194,REGION METROPOLITANA,13603,ISLA DE MAIPO,SANTELICES,CORTEZ,0,"SANTELICES & CORTEZ, ISLA DE MAIPO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,0,2,1
-70.9028877,-33.6110162,525,-70.9028877,-33.6110162,REGION METROPOLITANA,13605,PENAFLOR,VICU??ªA MACKENNA,CENTRAL,0,"VICU??ªA MACKENNA & CENTRAL, PE??ªAFLOR",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-70.9024911,-33.7105533,526,-70.9024911,-33.7105533,REGION METROPOLITANA,13601,TALAGANTE,CARAMPANGUE, ,1270,"CARAMPANGUE 1270, TALAGANTE",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-70.9017824,-33.6110067,527,-70.9017824,-33.6110067,REGION METROPOLITANA,13605,PENAFLOR,VICU??ªA MACKENNA, ,3839,"VICU??ªA MACKENNA 3839, PE??ªAFLOR",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-70.8986783,-33.7613749,528,-70.8986783,-33.7613749,REGION METROPOLITANA,13603,ISLA DE MAIPO,LA BALLICA,GALVEZ,0,"LA BALLICA & GALVEZ, ISLA DE MAIPO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-70.8980152,-33.7557055,529,-70.8980152,-33.7557055,REGION METROPOLITANA,13603,ISLA DE MAIPO,SANTELICES, ,177,"SANTELICES 177, ISLA DE MAIPO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-70.8890878,-33.6106706,530,-70.8890878,-33.6106706,REGION METROPOLITANA,13605,PENAFLOR,LAS PALMERAS, ,44,"LAS PALMERAS 44, PE??ªAFLOR",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-70.8887298,-33.0078077,531,-70.8887298,-33.0078077,REGION METROPOLITANA,13303,TILTIL,LAS ROSAS,LAS LENGAS,0,"LAS ROSAS & LAS LENGAS, TILTIL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-70.8878128,-33.7003659,532,-70.8878128,-33.7003659,REGION METROPOLITANA,13601,TALAGANTE,CAMINO CARAMPANGUE,EL CASTILLO,0,"CAMINO CARAMPANGUE & EL CASTILLO, TALAGANTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-70.8873564,-33.6020556,533,-70.8873564,-33.6020556,REGION METROPOLITANA,13605,PENAFLOR,GABRIELA MISTRAL,MALLOQUITO,0,"GABRIELA MISTRAL & MALLOQUITO, PE??ªAFLOR",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,0,1
-70.886019,-33.604441,534,-70.886019,-33.604441,REGION METROPOLITANA,13605,PENAFLOR,CENTRAL, ,1000,"CENTRAL 1000, PE??ªAFLOR",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,1,0,2,0,1
-70.8836972,-33.2767864,535,-70.8836972,-33.2767864,REGION METROPOLITANA,13302,LAMPA,MANUEL RODRIGUEZ,MANUEL MONTT,0,"MANUEL RODRIGUEZ & MANUEL MONTT, LAMPA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,133020192,0,0,0,1,1,1
-70.883514,-33.6109888,536,-70.883514,-33.6109888,REGION METROPOLITANA,13605,PENAFLOR,VICU??ªA MACKENNA,LAS TORCAZAS,0,"VICU??ªA MACKENNA & LAS TORCAZAS, PE??ªAFLOR",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,2,2
-70.8833452,-33.2876041,537,-70.8833452,-33.2876041,REGION METROPOLITANA,13302,LAMPA,ARTURO PRAT,JAVIERA CARRERA,0,"ARTURO PRAT & JAVIERA CARRERA, LAMPA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,133020022,0,0,0,1,1,1
-70.8815668,-33.5962728,538,-70.8815668,-33.5962728,REGION METROPOLITANA,13605,PENAFLOR,PAJARITOS, ,74,"PAJARITOS 74, PE??ªAFLOR",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,0,2,1
