X,Y,FID,Año,Claseaccid,Cód_Comun,Comuna,Cód_Regi,Región,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,COd_Calle_,Calle_Dos,Número,Intersecci,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-70.7039183324649,-33.4369358585029,302,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131260334,RADAL,131260241,MARTINEZ DE ROZAS,0,MARTINEZ DE ROZAS - RADAL,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7031985996355,-33.456350099977,303,2017,1,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131060407,LIBER BERNARDO O`HIGGINS,0, ,4939,LIBER BERNARDO O`HIGGINS  4939,0,0,0,2,BICICLETA,0,0,0,0,2
-70.7029301133339,-33.424681070375,304,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260346,SALVADOR GUTIERREZ,131260334,RADAL,0,RADAL - SALVADOR GUTIERREZ,0,0,1,0,BICICLETA,0,0,1,0,1
-70.7024209180908,-33.4231449329921,305,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131260334,RADAL,0, ,2051,RADAL  2051,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7021180444121,-33.4902595836127,306,2017,1,13102,CERRILLOS,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131020270,LAS ENCINAS,131020397,PEDRO AGUIRRE CERDA,0,LAS ENCINAS - PEDRO AGUIRRE CERDA,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7016394710845,-33.4543090724056,307,2017,1,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060163,ECUADOR,131060648,RADAL,0,ECUADOR - RADAL,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7013762997761,-33.4439744996233,308,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131260007,8 DE OCTUBRE,131260009,ABTAO,0,8 DE OCTUBRE - ABTAO,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7006620995761,-33.4629768003389,309,2017,1,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131060682,SAN JOSE,131060011,5 DE ABRIL,0,5 DE ABRIL - SAN JOSE,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7005928247989,-33.5324832752827,310,2017,1,13116,LO ESPEJO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131160282,PABLO NERUDA,131160417,VICENTE PEREZ ROSALES,0,PABLO NERUDA - VICENTE PEREZ ROSALES,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7001669355554,-33.4420285178017,311,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260149,GASPAR DE ORENSE,131260379,STO DOMINGO,0,GASPAR DE ORENSE - STO DOMINGO,0,0,0,2,BICICLETA,0,0,0,0,2
-70.700024300381,-33.4319233000201,312,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131260174,JOSE JOAQUIN PEREZ,0, ,4665,JOSE JOAQUIN PEREZ  4665,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6997339002991,-33.3040429003593,313,2017,1,13107,HUECHURABA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131070123,GRAL SAN MARTIN,0, ,7021,GRAL SAN MARTIN  7021,0,0,2,0,BICICLETA,0,0,1,0,1
-70.6988935998596,-33.4191209003091,314,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131260111,DR JOSE TOBIAS,131260107,DR CARLOS OTTOLENGHI,0,DR CARLOS OTTOLENGHI - DR JOSE TOBIAS,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6983089002354,-33.5228193997953,315,2017,1,13116,LO ESPEJO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131160088,BUENAVENTURA,131160115,CENTRAL,0,BUENAVENTURA - CENTRAL,1,0,0,0,BICICLETA,1,0,0,0,1
-70.697498756762,-33.4317221612484,316,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260169,JOAQUIN VALLEDOR,131260174,JOSE JOAQUIN PEREZ,0,JOAQUIN VALLEDOR - JOSE JOAQUIN PEREZ,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6972673522064,-33.5959345159649,317,2017,1,13401,SAN BERNARDO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,134010110,BAQUEDANO,134010075,ANTONIO VARAS,0,ANTONIO VARAS - BAQUEDANO,1,0,0,0,BICICLETA,1,0,0,0,1
-70.6970671001663,-33.4558933001355,318,2017,1,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131060254,GRAL AMENGUAL,0, ,55,GRAL AMENGUAL  55,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6964929999518,-33.3999755003688,319,2017,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131280060,APOSTOL SANTIAGO,131280731,SENADOR JAIME GUZMAN,0,APOSTOL SANTIAGO - SENADOR JAIME GUZMAN,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6959901997877,-33.5747892000613,320,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050386,LO BLANCO,0, ,434,LO BLANCO  434,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6959397900891,-33.422361726912,321,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260373,STA FE,131260069,CARRASCAL,0,CARRASCAL - STA FE,0,0,0,1,BICICLETA,0,0,0,0,1
-70.695769099664,-33.5570442999543,322,2017,1,13401,SAN BERNARDO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,134010843,OCHAGAVIA,0, ,9660,OCHAGAVIA  9660,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6955658996464,-33.4424691999934,323,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010242,GARCIA REYES,131010132,COMPANIA,0,COMPANIA - GARCIA REYES,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6952067616825,-33.4250971615045,324,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260265,NVA EXTREMADURA,131260191,LA PLATA,0,LA PLATA - NVA EXTREMADURA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6949927491159,-33.445007710937,325,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260267,NVA IMPERIAL,131260100,CRUCHAGA MONTT,0,CRUCHAGA MONTT - NVA IMPERIAL,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6948939001332,-33.4354383002371,326,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260042,BISMARCK,131260241,MARTINEZ DE ROZAS,0,BISMARCK - MARTINEZ DE ROZAS,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6948780999442,-33.4441729997839,327,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131260026,ANDRES DE USTARIZ,0, ,1565,ANDRES DE USTARIZ  1565,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6945959943095,-33.4386354080975,328,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260354,SAN PABLO,131260100,CRUCHAGA MONTT,0,CRUCHAGA MONTT - SAN PABLO,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6940435119982,-33.4597371212709,329,2017,1,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060011,5 DE ABRIL,131060129,CONCON,0,5 DE ABRIL - CONCON,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6939721337068,-33.4265018485812,330,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131260346,SALVADOR GUTIERREZ,131260153,GRAL BRAYER,0,GRAL BRAYER - SALVADOR GUTIERREZ,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6936618999766,-33.5082452996805,331,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010358,LORETO,131010104,CARD JOSE MARIA CARO,0,CARD JOSE MARIA CARO - LORETO,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6933061506581,-33.436857076093,332,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260095,CORDOVA Y FIGUEROA,131260119,EDISON,0,CORDOVA Y FIGUEROA - EDISON,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6932101003657,-33.4620518997752,333,2017,1,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131060283,HNOS EYRAUD,0, ,832,HNOS EYRAUD  832,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6929962910457,-33.4230396223805,334,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260069,CARRASCAL,131260035,AVIADOR BLERIOT,0,AVIADOR BLERIOT - CARRASCAL,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6927909956078,-33.5028807690321,335,2017,1,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131210323,LO OVALLE,131210097,AZTECA,0,AZTECA - LO OVALLE,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6922400997007,-33.4344807003239,336,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131260099,CRNEL ROBLES,0, ,1357,CRNEL ROBLES  1357,0,0,0,2,BICICLETA,0,0,0,0,1
-70.6921541344056,-33.5763453617489,337,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050243,GRAN AVDA JOSE MIGUEL CARRERA,131050386,LO BLANCO,0,GRAN AVDA JOSE MIGUEL CARRERA - LO BLANCO,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6916679995783,-33.47114799998,338,2017,1,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131060553,PINGUINOS,131060707,STA TERESA,0,PINGUINOS - STA TERESA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6915209361421,-33.4249131656098,339,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260170,JOAQUIN WALKER MARTINEZ,131260160,HOEVEL,0,HOEVEL - JOAQUIN WALKER MARTINEZ,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6910469322699,-33.4351704578501,340,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260241,MARTINEZ DE ROZAS,131260015,ALCERRECA,0,ALCERRECA - MARTINEZ DE ROZAS,0,0,0,2,BICICLETA,0,0,0,0,2
-70.6910334001711,-33.4213870003097,341,2017,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270739,RECOLETA,131270135,CARD JOSE MARIA CARO,0,CARD JOSE MARIA CARO - RECOLETA,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6908771996229,-33.4195055997035,342,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131260069,CARRASCAL,131260097,COST SUR,0,CARRASCAL - COST SUR,0,0,1,0,BICICLETA,0,0,1,0,1
-70.6905505262856,-33.4321137521478,343,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260231,MAPOCHO,131260184,JULIO BANADOS,0,JULIO BANADOS - MAPOCHO,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6899958505279,-33.4782451437982,344,2017,1,13102,CERRILLOS,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131020020,ALC CARLOS VALDOVINOS,0, ,4046,ALC CARLOS VALDOVINOS  4046,1,0,0,1,BICICLETA,1,0,0,0,1
-70.6899349529355,-33.4443788213253,345,2017,1,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131060564,PORTALES,131060351,LAS ACACIAS,0,LAS ACACIAS - PORTALES,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6899103663701,-33.5491651389598,346,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131050563,LUIS BARROS BORGONO,131050641,OCHAGAVIA,0,LUIS BARROS BORGONO - OCHAGAVIA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6897350633223,-33.4770499412016,347,2017,1,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060544,PEDRO AGUIRRE CERDA,131060462,MANUEL CHACON,0,MANUEL CHACON - PEDRO AGUIRRE CERDA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6893247737191,-33.5774994608313,348,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131050274,JUAN DE SAAVEDRA,131050386,LO BLANCO,0,JUAN DE SAAVEDRA - LO BLANCO,0,0,1,0,BICICLETA,0,0,1,0,1
-70.6892315931632,-33.4800359251177,349,2017,1,13102,CERRILLOS,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131020084,BUZETA,131020058,AVDA 3,0,AVDA 3 - BUZETA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6892178200462,-33.4534834480026,350,2017,1,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131060515,NICASIO RETAMALES,131060407,LIBER BERNARDO O`HIGGINS,0,LIBER BERNARDO O`HIGGINS - NICASIO RETAMALES,0,0,0,2,BICICLETA,0,0,0,0,2
-70.6889387802004,-33.3637503748797,351,2017,1,13107,HUECHURABA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131070028,CALLE 1,131070364,REAL AUDIENCIA,0,CALLE 1 - REAL AUDIENCIA,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6888862175247,-33.4786050641722,352,2017,1,13102,CERRILLOS,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131020056,AVDA 2,131020097,CARTAGENA,0,AVDA 2 - CARTAGENA,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6885497280872,-33.4350127707226,353,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260399,VILLASANA,131260241,MARTINEZ DE ROZAS,0,MARTINEZ DE ROZAS - VILLASANA,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6885248996043,-33.4888370998521,354,2017,1,13102,CERRILLOS,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131020397,PEDRO AGUIRRE CERDA,0, ,4156,PEDRO AGUIRRE CERDA  4156,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6884492998951,-33.4537581998808,355,2017,1,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131060407,LIBER BERNARDO O`HIGGINS,131060256,GRAL VELASQUEZ,0,GRAL VELASQUEZ - LIBER BERNARDO O`HIGGINS,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6882655000526,-33.4312781003039,356,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131260399,VILLASANA,0, ,1708,VILLASANA  1708,0,1,0,0,BICICLETA,0,0,0,0,1
-70.6876942003269,-33.4326246003449,357,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260231,MAPOCHO,131010370,LOURDES,0,LOURDES - MAPOCHO,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6873628001529,-33.3671276996834,358,2017,1,13107,HUECHURABA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131070263,LOS LIBERTADORES,131070364,REAL AUDIENCIA,0,LOS LIBERTADORES - REAL AUDIENCIA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6872403304767,-33.4349725179671,359,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260241,MARTINEZ DE ROZAS,131010370,LOURDES,0,LOURDES - MARTINEZ DE ROZAS,0,0,0,0,BICICLETA,0,0,0,0,1
-70.687224452946,-33.4244290542573,360,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260069,CARRASCAL,131260399,VILLASANA,0,CARRASCAL - VILLASANA,1,0,0,0,BICICLETA,1,0,0,0,2
-70.6871530000107,-33.4966814004261,361,2017,1,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131210146,CENTRAL,0, ,5860,CENTRAL  5860,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6864103668448,-33.373681631402,362,2017,1,13104,CONCHALI,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131040343,INDEPENDENCIA,131040160,CARD JOSE MARIA CARO,0,CARD JOSE MARIA CARO - INDEPENDENCIA,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6863090995851,-33.4349043997181,363,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260241,MARTINEZ DE ROZAS,131010370,LOURDES,0,LOURDES - MARTINEZ DE ROZAS,0,0,1,0,BICICLETA,0,0,1,0,1
-70.6860803426335,-33.4940031447292,364,2017,1,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131210148,CENTRO AMERICA,131210059,ALEJANDRO PETION,0,ALEJANDRO PETION - CENTRO AMERICA,0,0,1,0,BICICLETA,0,0,1,0,1
-70.6859152999509,-33.48961559978,365,2017,1,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131210253,JAMAICA,131210146,CENTRAL,0,CENTRAL - JAMAICA,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6857984996009,-33.4383440997003,366,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260113,DR LA SIERRA,131010370,LOURDES,0,DR LA SIERRA - LOURDES,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6855026999895,-33.5448572001995,367,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050684,PSJE 13,131050107,CAPRICORNIO,0,CAPRICORNIO - PSJE 13,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6844769260691,-33.5501715639662,368,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131050563,LUIS BARROS BORGONO,131050748,RENGO,0,LUIS BARROS BORGONO - RENGO,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6841120000685,-33.4445248001792,369,2017,1,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,1,URBANA,25,PLAZA DE PEAJE,131060256,GRAL VELASQUEZ,131060564,PORTALES,0,GRAL VELASQUEZ - PORTALES,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6838458268233,-33.4347661541345,370,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010546,RIVAS VICUNA,131260241,MARTINEZ DE ROZAS,0,MARTINEZ DE ROZAS - RIVAS VICUNA,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6832032891003,-33.5424012623083,371,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050005,18 DE SEPTIEMBRE,131050681,PSJE 10,0,18 DE SEPTIEMBRE - PSJE 10,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6829072026051,-33.4971308968732,372,2017,1,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131210440,PLANO REGULADOR,131210362,MAIPU,0,MAIPU - PLANO REGULADOR,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6827645890144,-33.5639924620823,373,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131050137,CLAUDIO ARRAU,131050243,GRAN AVDA JOSE MIGUEL CARRERA,0,CLAUDIO ARRAU - GRAN AVDA JOSE MIGUEL CARRERA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6825135999225,-33.4995953000829,374,2017,1,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131210418,PASEO GROHNERT,0, ,5885,PASEO GROHNERT  5885,0,0,0,1,BICICLETA,0,0,0,0,1
-70.681932699934,-33.5011678995787,375,2017,1,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131210154,CLOTARIO BLEST,131210098,BALAKIREFF,0,BALAKIREFF - CLOTARIO BLEST,0,0,0,1,BICICLETA,0,0,0,0,1
-70.681614232011,-33.4338224793238,376,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260023,ANDES,131010464,PATRICIO LYNCH,0,ANDES - PATRICIO LYNCH,1,0,0,0,BICICLETA,1,0,0,0,1
-70.6814769900708,-33.4844343482664,377,2017,1,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131210362,MAIPU,131210281,LA RURAL,0,LA RURAL - MAIPU,0,1,0,1,BICICLETA,0,1,0,0,2
-70.6814477000511,-33.530829500281,378,2017,1,13131,SAN RAMON,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131310264,PEDRO AGUIRRE CERDA,131310042,AMERICO VESPUCIO,0,AMERICO VESPUCIO - PEDRO AGUIRRE CERDA,0,0,0,2,BICICLETA,0,0,0,0,1
-70.6812345067669,-33.5716966266978,379,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050216,FRANCISCO DE CAMARGO,131050425,LOS CAROLINOS,0,FRANCISCO DE CAMARGO - LOS CAROLINOS,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6808832414682,-33.383943460722,380,2017,1,13104,CONCHALI,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131040343,INDEPENDENCIA,131040265,EL VERGEL,0,EL VERGEL - INDEPENDENCIA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6808437774183,-33.5808371911832,381,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050386,LO BLANCO,131050165,DIEGO DE SEVILLA,0,DIEGO DE SEVILLA - LO BLANCO,0,0,0,2,BICICLETA,0,0,0,0,1
-70.6804260351333,-33.434550491312,382,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010407,MATUCANA,131260241,MARTINEZ DE ROZAS,0,MARTINEZ DE ROZAS - MATUCANA,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6803650997693,-33.5612669002471,383,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050243,GRAN AVDA JOSE MIGUEL CARRERA,0, ,11552,GRAN AVDA JOSE MIGUEL CARRERA  11552,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6798031997577,-33.4882391001542,384,2017,1,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131210001,1 DE MAYO,0, ,4740,1 DE MAYO  4740,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6795930003165,-33.4447199998279,385,2017,1,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060407,LIBER BERNARDO O`HIGGINS,131060490,MATUCANA,0,LIBER BERNARDO O`HIGGINS - MATUCANA,0,0,0,3,BICICLETA,0,0,0,0,2
-70.6794249997638,-33.3067434997125,386,2017,1,13301,COLINA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,133010132,CHICUREO,133010195,EL ALBA 2,0,CHICUREO - EL ALBA 2,0,0,0,1,BICICLETA,0,0,0,0,1
-70.679206214495,-33.4329311657405,387,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010392,MAPOCHO,0, ,3180,MAPOCHO  3180,0,0,0,2,BICICLETA,0,0,0,0,2
-70.6787263722241,-33.4923334103585,388,2017,1,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131210173,DEPARTAMENTAL,131210219,GALO GONZALEZ,0,DEPARTAMENTAL - GALO GONZALEZ,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6784764002654,-33.3662204995762,389,2017,1,13107,HUECHURABA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131070008,AMERICO VESPUCIO,0, ,1737,AMERICO VESPUCIO  1737,0,0,0,1,BICICLETA,0,0,0,0,1
-70.6781660001606,-33.1960143999443,390,2017,1,13301,COLINA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,133010022,ACONCAGUA,0, ,592,ACONCAGUA  592,0,0,0,1,BICICLETA,0,0,0,0,1
-70.677965821865,-33.437265206424,391,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131010560,ROSAS,131010287,HERRERA,0,HERRERA - ROSAS,0,0,0,1,BICICLETA,0,0,0,0,1
