X,Y,FID,Año,ClaseAccid,Cód_Comun,Comuna,Cód_Regi,Región,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-70.585899,-33.455502,531,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200329,JUAN MOYA MORALES,131200285,IRARRAZAVAL,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.585861,-33.557236,532,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131102663,VICUNA MACKENNA,131100868,GRAL ARRIAGADA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.585815,-33.4309689999999,533,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230501,TOBALABA, , ,2049,0,1,0,0,BICICLETA,0,1,0,0,1
-70.58577,-33.533512,534,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131100449,COLOMBIA, , ,8740,0,1,0,1,BICICLETA,0,1,0,0,1
-70.585669,-33.404148,535,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140944,PDTE KENNEDY,131140027,ALONSO DE CORDOVA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.585365,-33.592049,536,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132010597,COQUIMBO,132011450,LA PRIMAVERA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.584953,-33.563854,537,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131102663,VICUNA MACKENNA,131100573,DIEGO PORTALES,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.5849001,-33.4883096999999,538,2018,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180482,QUILIN,131180485,QUILIN,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.5848009999999,-33.4319,539,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230501,TOBALABA,131230205,FRANCISCO BILBAO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.5847169999999,-33.571136,540,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010585,CONCHA Y TORO, , ,3854,0,0,0,1,BICICLETA,0,0,0,1,1
-70.584587,-33.615105,541,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132010147,ARTURO PRAT,132010221,BRASIL,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.5844143,-33.6098128,542,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132010704,DOMINGO TOCORNAL,132010090,ANDALIEN,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.5839194,-33.5700249999999,543,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132010585,CONCHA Y TORO,132012190,PEDRO LIRA,0,0,0,0,1,BICICLETA,0,0,0,0,2
-70.5836523,-33.3973218,544,2018,1,13132,VITACURA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131320597,VITACURA,131320395,LUIS PASTEUR,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.5835569999999,-33.433205,545,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230501,TOBALABA,131230380,MAYFLOWER,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.5830989999999,-33.479225,546,2018,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131180088,CAP IGNACIO CARRERA PINTO,131180493,RAMON CRUZ,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.582787,-33.490879,547,2018,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180042,AMERICO VESPUCIO, , ,3743,0,0,0,0,BICICLETA,0,0,0,0,1
-70.582359,-33.4483719999999,548,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131200251,GRAL GOROSTIAGA,131200674,SIMON BOLIVAR,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.581612,-33.429459,549,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140547,ISABEL LA CATOLICA,131140309,DANIEL DE LA VEGA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.5813449999999,-33.454494,550,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200285,IRARRAZAVAL, , ,4700,0,0,0,1,BICICLETA,0,0,0,1,1
-70.5811845,-33.488121,551,2018,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180042,AMERICO VESPUCIO,131180482,QUILIN,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.5811032999999,-33.4881528,552,2018,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131180482,QUILIN,131180042,AMERICO VESPUCIO,0,0,2,0,0,BICICLETA,0,2,0,0,2
-70.5810929999999,-33.396084,553,2018,1,13132,VITACURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131320597,VITACURA,131320360,LOS ABETOS,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.5809249999999,-33.581715,554,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132010666,DEL CARIBE,132010585,CONCHA Y TORO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.5808029999999,-33.467678,555,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200256,GRECIA, , ,4811,0,0,0,0,BICICLETA,0,0,0,0,1
-70.58062,-33.398792,556,2018,1,13132,VITACURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131320327,LAS HUALTATAS,131320481,PEDRO CANISIO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.580498,-33.4589579999999,557,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200169,DUBLE ALMEYDA,131200615,RAMON CRUZ,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.580444,-33.623863,558,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132012751,URUGUAY,132011805,LOS LIRIOS,0,0,1,0,1,BICICLETA,0,1,0,0,1
-70.5803449999999,-33.486618,559,2018,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180042,AMERICO VESPUCIO,131180335,MADRESELVAS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.5803093,-33.4607985999999,560,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200011,ALC EDUARDO CASTILLO VELASCO,131200615,RAMON CRUZ,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.5802236,-33.5777845999999,561,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132010585,CONCHA Y TORO, , ,3459,0,0,0,1,BICICLETA,0,0,0,1,1
-70.580048,-33.45451,562,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200150,DIAG ORIENTE,131200285,IRARRAZAVAL,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.579811,-33.6062999999999,563,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132010929,ERNESTO ALVEAR,132012713,TOCORNAL GREZ,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.5793459999999,-33.484394,564,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220053,AMERICO VESPUCIO,131220874,MAR TIRRENO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.579292,-33.4591669999999,565,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200169,DUBLE ALMEYDA,131200136,CONTRAMAESTRE MICALVI,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.579102,-33.553024,566,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131102354,SAN JOSE DE LA ESTRELLA,131100608,EL ALMENDRAL,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.578873,-33.59853,567,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132010585,CONCHA Y TORO, , ,1340,0,0,1,0,BICICLETA,0,0,1,0,1
-70.578735,-33.594341,568,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132011580,LAS NIEVES ORIENTE,132010585,CONCHA Y TORO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.5783,-33.605999,569,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132012676,STO DOMINGO,132010929,ERNESTO ALVEAR,0,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5783,-33.475586,570,2018,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131180042,AMERICO VESPUCIO, , ,2145,0,0,0,0,BICICLETA,0,0,0,0,1
-70.578072,-33.47842,571,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220053,AMERICO VESPUCIO, , ,3300,0,1,0,0,BICICLETA,0,1,0,0,1
-70.577983,-33.487595,572,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,24,ROTONDA,131221206,QUILIN,131221208,QUILIN,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.577148,-33.42598,573,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131140547,ISABEL LA CATOLICA,131140036,AMERICO VESPUCIO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.5770823999999,-33.4738568,574,2018,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180042,AMERICO VESPUCIO,131180504,RODRIGO DE ARAYA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.577072,-33.4464,575,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131200268,HAMBURGO,131200171,ECHENIQUE,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.5770241999999,-33.4688395,576,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220495,GRECIA,131221114,PSJE 46,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.5768773,-33.4694958999999,577,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,24,ROTONDA,131220496,GRECIA,131220053,AMERICO VESPUCIO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.576859,-33.393665,578,2018,1,13132,VITACURA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131320597,VITACURA, , ,5579,0,0,0,1,BICICLETA,0,0,0,1,1
-70.5767289999999,-33.605808,579,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010721,EDUARDO CORDERO,132010585,CONCHA Y TORO,0,0,1,0,0,BICICLETA,0,0,0,0,1
-70.5763929999999,-33.607166,580,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010585,CONCHA Y TORO,132011096,GANDARILLAS,0,0,0,0,1,BICICLETA,0,0,0,0,1
-70.576385,-33.522419,581,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131102739,WALKER MARTINEZ, , ,1940,0,0,1,0,BICICLETA,0,0,1,0,1
-70.576286,-33.567978,582,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132012444,RIO CLARO, , ,3989,0,0,0,1,BICICLETA,0,0,0,1,1
-70.576065,-33.510483,583,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131220355,DEPARTAMENTAL,131220721,LOS CEREZOS,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.575798,-33.6058429999999,584,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132010721,EDUARDO CORDERO,132010172,BALMACEDA,0,0,0,0,1,BICICLETA,0,0,0,1,2
-70.575623,-33.506535,585,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131221263,SAN LUIS DE MACUL, , ,5520,0,0,0,1,BICICLETA,0,0,0,1,1
-70.5755619999999,-33.6014019999999,586,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132010585,CONCHA Y TORO, , ,1315,0,0,0,1,BICICLETA,0,0,0,1,1
-70.5753756,-33.5396970999999,587,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131101704,MEXICO,131100774,ENRIQUE OLIVARES,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.574921,-33.469582,588,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,24,ROTONDA,131220496,GRECIA, , ,5700,0,1,0,0,BICICLETA,0,1,0,0,1
-70.5747989999999,-33.453381,589,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200285,IRARRAZAVAL,131200384,LIC DE LAS PENAS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.574738,-33.44619,590,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200171,ECHENIQUE, , ,5362,0,1,0,0,BICICLETA,0,1,0,0,1
-70.574631,-33.510841,591,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131220355,DEPARTAMENTAL,131220822,LOS TORNEROS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.574547,-33.469807,592,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220495,GRECIA, , ,5691,0,1,0,0,BICICLETA,0,1,0,0,1
-70.5741442999999,-33.4621758,593,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220791,LOS ORIENTALES,131220367,EGANA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.574104,-33.463776,594,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220053,AMERICO VESPUCIO,131220755,LOS GUINDOS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.5737229999999,-33.436558,595,2018,1,13113,LA REINA,13,REGION METROPOLITANA,2,RURAL,1,TRAMO DE VIA RECTA,131130345,OSSA,131130240,LAS ARANAS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.573586,-33.437832,596,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131130345,OSSA,131130383,PRINCIPE DE GALES,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.572952,-33.5112689999999,597,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131100561,DEPARTAMENTAL,131102725,VOLCAN TOLHUACA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.572632,-33.566887,598,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,132010241,CALCURA,132012066,NONATO COO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.572456,-33.597511,599,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132012561,SAN CARLOS,132012047,NEMESIO VICUNA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.572403,-33.4534,600,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200285,IRARRAZAVAL,131200380,LASTENIA VALDIVIESO,0,0,0,1,0,BICICLETA,0,0,0,0,1
-70.5721819999999,-33.39465,601,2018,1,13132,VITACURA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131320327,LAS HUALTATAS,131320401,MANQUEHUE NORTE,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.572021,-33.4062579999999,602,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131141093,ROSARIO NORTE,131140751,LOS MILITARES,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.571869,-33.422405,603,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131140563,JOSE DE MORALEDA,131141228,VASCO NUNEZ DE BALBOA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.571808,-33.593788,604,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132011580,LAS NIEVES ORIENTE, , ,505,0,0,0,0,BICICLETA,0,0,0,0,1
-70.571625,-33.572174,605,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132012066,NONATO COO,132010850,EL PERAL,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.571548,-33.40728,606,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140027,ALONSO DE CORDOVA,131141092,ROSARIO NORTE,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.5715179999999,-33.469933,607,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220495,GRECIA, , ,5696,0,0,0,2,BICICLETA,0,0,0,1,1
-70.571487,-33.4964709999999,608,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131221206,QUILIN,131220721,LOS CEREZOS,0,0,0,1,0,BICICLETA,0,0,1,0,1
-70.571487,-33.470253,609,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131220495,GRECIA,131220483,FRONTERA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.5713039999999,-33.603554,610,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132012244,PROFE ALCAINO,132012047,NEMESIO VICUNA,0,0,0,1,0,BICICLETA,0,0,0,0,1
-70.570465,-33.4704589999999,611,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220495,GRECIA,131220413,EL ESTRECHO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.569382,-33.427635,612,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140682,LATADIA,131141131,SEBASTIAN ELCANO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.568703,-33.470638,613,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131220495,GRECIA,131220782,LOS MOLINEROS,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.568703,-33.4655339999999,614,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220838,MANUEL CARVALLO, , ,1210,0,0,0,1,BICICLETA,0,0,0,1,1
-70.5685119999999,-33.4584959999999,615,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131130166,FRANCISCO DE VILLAGRA,131130356,PAULA JARAQUEMADA,0,0,0,1,0,BICICLETA,0,0,1,0,1
-70.568169,-33.477383,616,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220459,EL VALLE,131220034,AFLUENTE,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.5678055,-33.4726212,617,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131220338,CRNEL ALEJANDRO SEPULVEDA,131220385,EL ARROYO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.567764,-33.483253,618,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220804,LOS PRESIDENTES,131220289,CARACAS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.5677628,-33.5626655,619,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132012004,MEXICO,132010171,BAHIA INGLESA,0,0,1,0,0,BICICLETA,0,0,0,0,1
-70.567528,-33.606827,620,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132011317,JOSE MANUEL IRARRAZAVAL,132011202,IGNACIO DOMEYKO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.5672583999999,-33.5647517,621,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132012004,MEXICO,132011507,LAGUNA KAREN,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.5670549999999,-33.578175,622,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132012758,VALLE CENTRAL, , ,1290,0,0,0,2,BICICLETA,0,0,0,2,2
-70.5669779999999,-33.453239,623,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131130234,LARRAIN,131130198,JAVIERA CARRERA SUR,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.5668949999999,-33.5354609999999,624,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131102253,ROJAS MAGALLANES,131101102,LA LLANURA,0,0,0,0,2,BICICLETA,0,0,0,1,1
-70.5668489999999,-33.616886,625,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132010556,CIRCUNVALACION,132010414,CENTRAL,0,0,0,0,3,BICICLETA,0,0,0,2,1
-70.566727,-33.595154,626,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132012066,NONATO COO,132010246,CALETA BARQUITO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.566574,-33.4085119999999,627,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140027,ALONSO DE CORDOVA,131140055,APOQUINDO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.5665651,-33.5686935,628,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132011604,LAS TORRES,132012004,MEXICO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.5660169999999,-33.549995,629,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132010313,CAMILO HENRIQUEZ,132011502,LAGO YELCHO,0,1,0,0,0,BICICLETA,1,0,0,0,1
-70.5659329999999,-33.585369,630,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132011912,LUIS MATTE LARRAIN,132012604,SAN RENE,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.565666,-33.616699,631,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132010556,CIRCUNVALACION,132011514,LAJA,0,0,0,0,1,BICICLETA,0,0,0,0,1
-70.564705,-33.429123,632,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131140805,MANQUEHUE SUR,131140191,CARLOS ALVARADO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.5642965,-33.5777428999999,633,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132012004,MEXICO,132012758,VALLE CENTRAL,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.5642619999999,-33.5518799999999,634,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132010314,CAMILO HENRIQUEZ, , ,4887,0,0,0,1,BICICLETA,0,0,0,1,1
-70.563957,-33.596764,635,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132012561,SAN CARLOS,132011825,LOS MEMBRILLOS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.563957,-33.550968,636,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132011499,LAGO TODOS LOS SANTOS,132011483,LAGO GRAL CARRERA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.563873,-33.47485,637,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131220046,ALTIPLANO,131220376,EL ARCHIPIELAGO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.563774,-33.409981,638,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140295,CUARTO CENTENARIO,131140827,MARIA TERESA,0,0,0,1,0,BICICLETA,0,0,1,0,1
-70.5625,-33.596664,639,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132010242,CALETA AGUA DULCE,132012561,SAN CARLOS,0,0,0,0,3,BICICLETA,0,0,0,2,3
