X,Y,FID,ICOUNT,Comuna,Año,Clase_Acci,Cód_Comun,Cód_Regi,Región,Cód__Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Intersecci,Direcci_1,Tipo_Cal_1,Fallecid_1,Graves_1,Menos_Gr_1,Leves_1,Tipo,Servicio
-70.727434549065,-33.492892316527,770,1,CERRILLOS,2016,1,13102,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131020396,PDTE SALVADOR ALLENDE,131020138,DIVINO MAESTRO, ,DIVINO MAESTRO - PDTE SALVADOR ALLENDE,PDTE SALVADOR ALLENDE @ DIVINO MAESTRO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7272199996032,-33.4353097997073,771,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030132,DEL CONSISTORIAL, , ,6573,- DEL CONSISTORIAL,6573 DEL CONSISTORIAL,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.7253322003206,-33.4083312004244,772,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280191,CONDELL, , ,1199,- CONDELL,1199 CONDELL,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.7250502997314,-33.4632680997428,773,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060144,CUADRO VERDE, , ,20,- CUADRO VERDE,20 CUADRO VERDE,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.7248800931416,-33.4046262777803,774,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131280075,ARTURO PRAT,131280181,COLO COLO, ,ARTURO PRAT - COLO COLO,ARTURO PRAT @ COLO COLO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.7239783339328,-33.3663126764887,775,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250482,MANUEL ANTONIO MATTA,131250531,NVA YORK, ,MANUEL ANTONIO MATTA - NVA YORK,MANUEL ANTONIO MATTA @ NVA YORK,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7235376175668,-33.3132406527338,776,1,COLINA,2016,1,13301,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,133010607,PANAMERICANA NORTE,133010346,LA MONTANA, ,LA MONTANA - PANAMERICANA NORTE,PANAMERICANA NORTE @ LA MONTANA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7235217211503,-33.4105667873273,777,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280191,CONDELL,131280200,COSTANERA, ,CONDELL - COSTANERA,CONDELL @ COSTANERA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7231608654814,-33.4484566073864,778,2,LO PRADO,2016,1,13117,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131170322,NEPTUNO,131170447,TERRITORIO ANTARTICO, ,NEPTUNO - TERRITORIO ANTARTICO,NEPTUNO @ TERRITORIO ANTARTICO,ASFALTO,0,0,0,2,BICICLETA,PARTICULAR
-70.722989992494,-33.4903212726085,779,1,CERRILLOS,2016,1,13102,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131020294,LO ERRAZURIZ,131020125,COST NORTE DEL FERROCARRIL, ,COST NORTE DEL FERROCARRIL - LO ERRAZURIZ,LO ERRAZURIZ @ COST NORTE DEL FERROCARRIL,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.7229429876286,-33.4517783738727,780,1,LO PRADO,2016,1,13117,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131170322,NEPTUNO,131170105,DORSAL, ,DORSAL - NEPTUNO,NEPTUNO @ DORSAL,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.722925214327,-33.4556902700898,781,2,LO PRADO,2016,1,13117,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131170322,NEPTUNO,131170152,GRAL OSCAR BONILLA, ,GRAL OSCAR BONILLA - NEPTUNO,NEPTUNO @ GRAL OSCAR BONILLA,CONCRETO,0,1,0,1,BICICLETA,PARTICULAR
-70.7227037068105,-33.4059097155608,782,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280121,CALLE 5,131280119,CALLE 3, ,CALLE 3 - CALLE 5,CALLE 5 @ CALLE 3,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.7224184400588,-33.4441472467979,783,1,LO PRADO,2016,1,13117,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131170415,SAN PABLO,131170410,SAN GENARO, ,SAN GENARO - SAN PABLO,SAN PABLO @ SAN GENARO,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.7223763194115,-33.463060671113,784,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060432,LOS PAJARITOS,131060154,DEL PARQUE, ,DEL PARQUE - LOS PAJARITOS,LOS PAJARITOS @ DEL PARQUE,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.7222568750546,-33.473340495867,785,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190025,5 DE ABRIL,131192959,STA CORINA, ,5 DE ABRIL - STA CORINA,5 DE ABRIL @ STA CORINA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.721779214539,-33.3664626492317,786,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250482,MANUEL ANTONIO MATTA,131250286,HUMBERTO CARO, ,HUMBERTO CARO - MANUEL ANTONIO MATTA,MANUEL ANTONIO MATTA @ HUMBERTO CARO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7213985297182,-33.4431604009316,787,1,LO PRADO,2016,1,13117,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131170413,SAN HERNAN,131170233,LAS CANAS, ,LAS CANAS - SAN HERNAN,SAN HERNAN @ LAS CANAS,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.7213559594098,-33.3665375267853,788,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250482,MANUEL ANTONIO MATTA,131250379,LO CRUZAT, ,LO CRUZAT - MANUEL ANTONIO MATTA,MANUEL ANTONIO MATTA @ LO CRUZAT,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.721346199967,-33.4441733999823,789,1,LO PRADO,2016,1,13117,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131170415,SAN PABLO, , ,6084,- SAN PABLO,6084 SAN PABLO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7213286910661,-33.4009444461291,790,2,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280323,JOSE MANUEL BALMACEDA,131280505,MANUEL RODRIGUEZ, ,JOSE MANUEL BALMACEDA - MANUEL RODRIGUEZ,JOSE MANUEL BALMACEDA @ MANUEL RODRIGUEZ,ASFALTO,0,1,0,1,BICICLETA,PARTICULAR
-70.7211806779458,-33.4439930931066,791,1,LO PRADO,2016,1,13117,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131170415,SAN PABLO,131170407,SAN ALBERTO, ,SAN ALBERTO - SAN PABLO,SAN PABLO @ SAN ALBERTO,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-70.721018678569,-33.4341565621755,792,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131030467,NEPTUNO,131030685,VICUNA ROZAS, ,NEPTUNO - VICUNA ROZAS,NEPTUNO @ VICUNA ROZAS,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.7202064999299,-33.429866799613,793,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030467,NEPTUNO, , ,1530,- NEPTUNO,1530 NEPTUNO,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.7201139003361,-33.322826199969,794,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250560,PDTE EDUARDO FREI MONTALVA, , ,14800,- PDTE EDUARDO FREI MONTALVA,14800 PDTE EDUARDO FREI MONTALVA,ASFALTO,1,0,0,0,BICICLETA,PARTICULAR
-70.7198917003415,-33.4020483000888,795,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280544,NAPOLES, , ,1496,- NAPOLES,1496 NAPOLES,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.7196201347613,-33.442932573879,796,1,LO PRADO,2016,1,13117,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131170411,SAN GERMAN,131170233,LAS CANAS, ,LAS CANAS - SAN GERMAN,SAN GERMAN @ LAS CANAS,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7189529637081,-33.4255974795399,797,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131030467,NEPTUNO,131030426,MAPOCHO, ,MAPOCHO - NEPTUNO,NEPTUNO @ MAPOCHO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7187296908224,-33.5145890238642,798,1,CERRILLOS,2016,1,13102,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131020090,CAMINO A LONQUEN,131020032,AMERICO VESPUCIO, ,AMERICO VESPUCIO - CAMINO A LONQUEN,CAMINO A LONQUEN @ AMERICO VESPUCIO,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-70.7186189528023,-33.4565853949998,799,1,LO PRADO,2016,1,13117,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131170152,GRAL OSCAR BONILLA,131170310,MIN GANA, ,GRAL OSCAR BONILLA - MIN GANA,GRAL OSCAR BONILLA @ MIN GANA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7183736699088,-33.5268954942315,800,1,CERRILLOS,2016,1,13102,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131020296,LO ESPEJO,131020017,AEROPUERTO, ,AEROPUERTO - LO ESPEJO,LO ESPEJO @ AEROPUERTO,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.7175117003046,-33.4018352003341,801,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280323,JOSE MANUEL BALMACEDA, , ,4726,- JOSE MANUEL BALMACEDA,4726 JOSE MANUEL BALMACEDA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7171929688803,-33.4485718860835,802,1,LO PRADO,2016,1,13117,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131170211,LA COMUNA,131170339,PARDO VILLALON, ,LA COMUNA - PARDO VILLALON,LA COMUNA @ PARDO VILLALON,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.7171013108766,-33.4911241432644,803,1,CERRILLOS,2016,1,13102,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131020101,CERRILLOS,131020429,RAPA NUI, ,CERRILLOS - RAPA NUI,CERRILLOS @ RAPA NUI,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.7169664476433,-33.367428196454,804,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250482,MANUEL ANTONIO MATTA,131250003,4 ORIENTE, ,4 ORIENTE - MANUEL ANTONIO MATTA,MANUEL ANTONIO MATTA @ 4 ORIENTE,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7168120996985,-33.3467543995957,805,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250331,LAS ESTERAS SUR, , ,2501,- LAS ESTERAS SUR,2501 LAS ESTERAS SUR,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7167585001046,-33.4148561451948,806,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030088,CARRASCAL,131030608,SAN VICENTE PALLOTTI, ,CARRASCAL - SAN VICENTE PALLOTTI,CARRASCAL @ SAN VICENTE PALLOTTI,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7152976089973,-33.4458675779262,807,1,LO PRADO,2016,1,13117,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131170433,STA MARTA,131170377,REINA MAUD, ,REINA MAUD - STA MARTA,STA MARTA @ REINA MAUD,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7146527366343,-33.3719277087966,808,3,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250377,LO CAMPINO,131250011,ALC GUZMAN, ,ALC GUZMAN - LO CAMPINO,LO CAMPINO @ ALC GUZMAN,CONCRETO,0,1,1,1,BICICLETA,PARTICULAR
-70.7144615893307,-33.4035671399115,809,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131280262,FRANCISCO ERRAZURIZ,131280075,ARTURO PRAT, ,ARTURO PRAT - FRANCISCO ERRAZURIZ,FRANCISCO ERRAZURIZ @ ARTURO PRAT,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7143561995788,-33.3358450997714,810,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250560,PDTE EDUARDO FREI MONTALVA, , ,9700,- PDTE EDUARDO FREI MONTALVA,9700 PDTE EDUARDO FREI MONTALVA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7140610492779,-33.3616348564633,811,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131250673,SEPTIMO DE LINEA, , ,0,- SEPTIMO DE LINEA,0 SEPTIMO DE LINEA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7136939676024,-33.3667819175513,812,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131250482,MANUEL ANTONIO MATTA,131250376,LO CAMPINO, ,LO CAMPINO - MANUEL ANTONIO MATTA,MANUEL ANTONIO MATTA @ LO CAMPINO,ASFALTO,1,0,0,0,BICICLETA,PARTICULAR
-70.7135967032251,-33.5056273480236,813,1,CERRILLOS,2016,1,13102,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131020397,PEDRO AGUIRRE CERDA,131020169,EL MIRADOR, ,EL MIRADOR - PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA @ EL MIRADOR,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7106714811038,-33.4260030387091,814,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131260072,CATAMARCA,131260277,PADRE TADEO, ,CATAMARCA - PADRE TADEO,CATAMARCA @ PADRE TADEO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.7105686724062,-33.4362298556232,815,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131260397,VICUNA ROZAS,131260162,HOSTOS, ,HOSTOS - VICUNA ROZAS,VICUNA ROZAS @ HOSTOS,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7103350555183,-33.4422730632511,816,1,LO PRADO,2016,1,13117,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131170415,SAN PABLO,131170440,TALCAHUANO, ,SAN PABLO - TALCAHUANO,SAN PABLO @ TALCAHUANO,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.7100408207272,-33.500829102481,817,1,CERRILLOS,2016,1,13102,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131020294,LO ERRAZURIZ,131020397,PEDRO AGUIRRE CERDA, ,LO ERRAZURIZ - PEDRO AGUIRRE CERDA,LO ERRAZURIZ @ PEDRO AGUIRRE CERDA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7095932038631,-33.404789111728,818,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280220,DOMINGO SANTA MARIA,131280547,NICANOR FAJARDO, ,DOMINGO SANTA MARIA - NICANOR FAJARDO,DOMINGO SANTA MARIA @ NICANOR FAJARDO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7093512043944,-33.4033888142422,819,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280323,JOSE MANUEL BALMACEDA,131280547,NICANOR FAJARDO, ,JOSE MANUEL BALMACEDA - NICANOR FAJARDO,JOSE MANUEL BALMACEDA @ NICANOR FAJARDO,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.7074828565484,-33.4574784343821,820,1,LO PRADO,2016,1,13117,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131170253,LIBER BERNARDO O`HIGGINS,131170159,HERA, ,HERA - LIBER BERNARDO O`HIGGINS,LIBER BERNARDO O`HIGGINS @ HERA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.7074164955746,-33.4653219282642,821,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131060011,5 DE ABRIL,131060501,MIGUEL DE CERVANTES, ,5 DE ABRIL - MIGUEL DE CERVANTES,5 DE ABRIL @ MIGUEL DE CERVANTES,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.7073854302932,-33.4066205163236,822,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131280053,ANIBAL MONTT,131280198,COST NORTE, ,ANIBAL MONTT - COST NORTE,ANIBAL MONTT @ COST NORTE,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7073469779805,-33.4415939285169,823,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131260200,LAS REJAS NORTE, , ,653,- LAS REJAS NORTE,653 LAS REJAS NORTE,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.7071668338821,-33.4396868064009,824,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131260362,SERGIO VALDOVINOS,131170003,9 DE JULIO, ,9 DE JULIO - SERGIO VALDOVINOS,SERGIO VALDOVINOS @ 9 DE JULIO,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.7059754255253,-33.4361951417922,825,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260397,VICUNA ROZAS,131260172,JOSE BESA, ,JOSE BESA - VICUNA ROZAS,VICUNA ROZAS @ JOSE BESA,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-70.7053407847492,-33.4323687935848,826,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131260174,JOSE JOAQUIN PEREZ, , ,5058,- JOSE JOAQUIN PEREZ,5058 JOSE JOAQUIN PEREZ,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7052794995491,-33.4047880604205,827,2,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280220,DOMINGO SANTA MARIA,131280389,LAUTARO, ,DOMINGO SANTA MARIA - LAUTARO,DOMINGO SANTA MARIA @ LAUTARO,ASFALTO,0,0,0,2,BICICLETA,PARTICULAR
-70.7051960397653,-33.4144851523677,828,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131260212,LO ESPINOZA,131260222,LOS SAUCES, ,LO ESPINOZA - LOS SAUCES,LO ESPINOZA @ LOS SAUCES,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.705141140651,-33.4621517919715,829,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060426,LOS GLADIOLOS,131060390,LAS REJAS SUR, ,LAS REJAS SUR - LOS GLADIOLOS,LOS GLADIOLOS @ LAS REJAS SUR,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.7047691001137,-33.4569771001129,830,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060407,LIBER BERNARDO O`HIGGINS, , ,4847,- LIBER BERNARDO O`HIGGINS,4847 LIBER BERNARDO O`HIGGINS,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.7044950811829,-33.4932620143304,831,1,CERRILLOS,2016,1,13102,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131020397,PEDRO AGUIRRE CERDA,131020266,LAS AMERICAS, ,LAS AMERICAS - PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA @ LAS AMERICAS,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-70.704367563612,-33.4051848206228,832,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280220,DOMINGO SANTA MARIA,131280097,BLANCO ENCALADA, ,BLANCO ENCALADA - DOMINGO SANTA MARIA,DOMINGO SANTA MARIA @ BLANCO ENCALADA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.704104208842,-33.4054348213597,833,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280731,SENADOR JAIME GUZMAN,131280220,DOMINGO SANTA MARIA, ,DOMINGO SANTA MARIA - SENADOR JAIME GUZMAN,SENADOR JAIME GUZMAN @ DOMINGO SANTA MARIA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7039717000338,-33.4573718997932,834,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131060407,LIBER BERNARDO O`HIGGINS, , ,4910,- LIBER BERNARDO O`HIGGINS,4910 LIBER BERNARDO O`HIGGINS,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.7034316058837,-33.4566562283022,835,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131060407,LIBER BERNARDO O`HIGGINS,131060528,PABLO NERUDA, ,LIBER BERNARDO O`HIGGINS - PABLO NERUDA,LIBER BERNARDO O`HIGGINS @ PABLO NERUDA,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.7033908647964,-33.4750321080452,836,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060390,LAS REJAS SUR,131060448,LUIS INFANTE CERDA, ,LAS REJAS SUR - LUIS INFANTE CERDA,LAS REJAS SUR @ LUIS INFANTE CERDA,CONCRETO,0,0,1,0,BICICLETA,PARTICULAR
-70.7033207536497,-33.5102926899555,837,1,CERRILLOS,2016,1,13102,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131020396,PDTE SALVADOR ALLENDE,131020087,CALLE 1, ,CALLE 1 - PDTE SALVADOR ALLENDE,PDTE SALVADOR ALLENDE @ CALLE 1,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7032766598898,-33.4647359192271,838,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131060264,GUADAL, , ,934,- GUADAL,934 GUADAL,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.7021180444121,-33.4902595836127,839,1,CERRILLOS,2016,1,13102,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131020397,PEDRO AGUIRRE CERDA,131020270,LAS ENCINAS, ,LAS ENCINAS - PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA @ LAS ENCINAS,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7019464285847,-33.4023150551955,840,2,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280731,SENADOR JAIME GUZMAN,131280144,CAUPOLICAN, ,CAUPOLICAN - SENADOR JAIME GUZMAN,SENADOR JAIME GUZMAN @ CAUPOLICAN,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.7018084483011,-33.4207914521637,841,3,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260069,CARRASCAL,131260334,RADAL, ,CARRASCAL - RADAL,CARRASCAL @ RADAL,ASFALTO,0,2,0,1,BICICLETA,PARTICULAR
-70.7015298797,-33.4249809088417,842,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260347,SALVADOR GUTIERREZ,131260037,AYUNTAMIENTO, ,AYUNTAMIENTO - SALVADOR GUTIERREZ,SALVADOR GUTIERREZ @ AYUNTAMIENTO,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.7013406101809,-33.4383870639117,843,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131260293,PROGRESO,131260119,EDISON, ,EDISON - PROGRESO,PROGRESO @ EDISON,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.7011297380468,-33.4290291431802,844,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131260231,MAPOCHO,131260355,SANTIAGO DE URIONA, ,MAPOCHO - SANTIAGO DE URIONA,MAPOCHO @ SANTIAGO DE URIONA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.7008792058106,-33.3934009373033,845,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131280637,PTO MONTT,131280060,APOSTOL SANTIAGO, ,APOSTOL SANTIAGO - PTO MONTT,PTO MONTT @ APOSTOL SANTIAGO,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
