,lat,lng,Year,Borough,Region,Zone,Severity
5352,-70.6027853,-33.4115296,2021,LAS CONDES,REGION METROPOLITANA,URBANA,SLIGHT
5353,-70.6027776,-33.4366669,2021,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
5354,-70.6027049,-33.4299827,2021,PROVIDENCIA,REGION METROPOLITANA,URBANA,SERIOUS
5355,-70.6027013,-33.4361236,2021,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
5356,-70.6023927,-33.4387979,2021,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
5357,-70.6023484,-33.4372582,2021,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
5358,-70.6022038,-33.4543612,2021,ÑUÑOA,REGION METROPOLITANA,URBANA,SLIGHT
5359,-70.6019431,-33.439495,2021,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
5360,-70.6016663,-33.4369178,2021,PROVIDENCIA,REGION METROPOLITANA,URBANA,SERIOUS
5361,-70.6014616,-33.4181965,2021,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
5362,-70.601149,-33.5882375,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SERIOUS
5363,-70.6006974,-33.5915356,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5364,-70.6006731,-33.4079715,2021,VITACURA,REGION METROPOLITANA,URBANA,SLIGHT
5365,-70.6005405,-33.4030812,2021,VITACURA,REGION METROPOLITANA,URBANA,SLIGHT
5366,-70.6005277,-33.6154014,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5367,-70.6003327,-33.5192025,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
5368,-70.6001721,-33.3879512,2021,HUECHURABA,REGION METROPOLITANA,URBANA,SLIGHT
5369,-70.5999062,-33.4069834,2021,VITACURA,REGION METROPOLITANA,URBANA,SLIGHT
5370,-70.5996506,-33.5231217,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
5371,-70.5994105,-33.5739979,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5372,-70.5992441,-33.5223813,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,FATAL
5373,-70.5990945,-33.483474,2021,MACUL,REGION METROPOLITANA,URBANA,SLIGHT
5374,-70.598963,-33.522093,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
5375,-70.59892,-33.60589,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SERIOUS
5376,-70.5988415,-33.5227326,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
5377,-70.5983701,-33.4645012,2021,ÑUÑOA,REGION METROPOLITANA,URBANA,SLIGHT
5378,-70.5982796,-33.3996822,2021,VITACURA,REGION METROPOLITANA,URBANA,SERIOUS
5379,-70.5981777,-33.5228254,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
5380,-70.5980466,-33.4639021,2021,ÑUÑOA,REGION METROPOLITANA,URBANA,SLIGHT
5381,-70.5978773,-33.524234,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SERIOUS
5382,-70.5978492,-33.4363115,2021,PROVIDENCIA,REGION METROPOLITANA,URBANA,SERIOUS
5383,-70.5978479,-33.5248559,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SERIOUS
5384,-70.5977879,-33.4413009,2021,PROVIDENCIA,REGION METROPOLITANA,URBANA,SERIOUS
5385,-70.5968389,-33.4329483,2021,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
5386,-70.5967186,-33.5876103,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SERIOUS
5387,-70.5966238,-33.5881508,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SERIOUS
5388,-70.5965345,-33.4189354,2021,LAS CONDES,REGION METROPOLITANA,URBANA,SLIGHT
5389,-70.5963719,-33.566159,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SERIOUS
5390,-70.5960872,-33.4459836,2021,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
5391,-70.5960371,-33.438414,2021,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
5392,-70.5953692,-33.4791062,2021,MACUL,REGION METROPOLITANA,URBANA,SLIGHT
5393,-70.5953448,-33.4397234,2021,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
5394,-70.5949104,-33.4282689,2021,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
5395,-70.5939113,-33.5096861,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SERIOUS
5396,-70.5932439,-33.424632,2021,PROVIDENCIA,REGION METROPOLITANA,URBANA,SERIOUS
5397,-70.5928059,-33.4477638,2021,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
5398,-70.5924616,-33.5807311,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5399,-70.5911015,-33.4262887,2021,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
5400,-70.5907015,-33.6187276,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SERIOUS
5401,-70.5906686,-33.4913991,2021,MACUL,REGION METROPOLITANA,URBANA,SERIOUS
5402,-70.5906305,-33.5100491,2021,MACUL,REGION METROPOLITANA,URBANA,SERIOUS
5403,-70.5904202,-33.4444447,2021,PROVIDENCIA,REGION METROPOLITANA,URBANA,SERIOUS
5404,-70.5902133,-33.3943934,2021,VITACURA,REGION METROPOLITANA,URBANA,SLIGHT
5405,-70.5901397,-33.3995433,2021,VITACURA,REGION METROPOLITANA,URBANA,SLIGHT
5406,-70.5901092,-33.6226982,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5407,-70.5897901,-33.4204214,2021,LAS CONDES,REGION METROPOLITANA,URBANA,SERIOUS
5408,-70.5895064,-33.5433907,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,FATAL
5409,-70.5890541,-33.5445286,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
5410,-70.5888443,-33.5449833,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
5411,-70.5887056,-33.5273864,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SERIOUS
5412,-70.5886077,-33.5043879,2021,PEÑAFLOR,REGION METROPOLITANA,URBANA,SLIGHT
5413,-70.5885798,-33.4416302,2021,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
5414,-70.5882631,-33.4653588,2021,ÑUÑOA,REGION METROPOLITANA,URBANA,FATAL
5415,-70.5882379,-33.3927806,2021,VITACURA,REGION METROPOLITANA,URBANA,SLIGHT
5416,-70.5881844,-33.5450282,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
5417,-70.5880897,-33.6009341,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SERIOUS
5418,-70.5875456,-33.4486704,2021,ÑUÑOA,REGION METROPOLITANA,URBANA,SLIGHT
5419,-70.5871004,-33.5820674,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5420,-70.5869918,-33.5502127,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
5421,-70.5865835,-33.4734549,2021,MACUL,REGION METROPOLITANA,URBANA,SERIOUS
5422,-70.586517,-33.409343,2021,LAS CONDES,REGION METROPOLITANA,URBANA,SERIOUS
5423,-70.5863562,-33.5866221,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SERIOUS
5424,-70.5859442,-33.4110259,2021,LAS CONDES,REGION METROPOLITANA,URBANA,SLIGHT
5425,-70.5858624,-33.5132116,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
5426,-70.5856755,-33.5596692,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
5427,-70.5856431,-33.4897568,2021,MACUL,REGION METROPOLITANA,URBANA,SERIOUS
5428,-70.5854926,-33.5607594,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
5429,-70.585023,-33.5103055,2021,PEÑAFLOR,REGION METROPOLITANA,URBANA,SLIGHT
5430,-70.5848713,-33.5606339,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SERIOUS
5431,-70.5848465,-33.5710945,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SERIOUS
5432,-70.5847333,-33.5533003,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
5433,-70.5846522,-33.4318391,2021,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
5434,-70.5846287,-33.5638007,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SERIOUS
5435,-70.5846206,-33.4029019,2021,VITACURA,REGION METROPOLITANA,URBANA,SLIGHT
5436,-70.5846174,-33.6711263,2021,PIRQUE,REGION METROPOLITANA,URBANA,SERIOUS
5437,-70.5840419,-33.5688281,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
5438,-70.5839323,-33.4522817,2021,ÑUÑOA,REGION METROPOLITANA,URBANA,SLIGHT
5439,-71.2340243,-33.6794921,2021,MELIPILLA,REGION METROPOLITANA,URBANA,SERIOUS
5440,-70.5835687,-33.4484151,2021,ÑUÑOA,REGION METROPOLITANA,URBANA,SLIGHT
5441,-71.2261796,-33.6818607,2021,MELIPILLA,REGION METROPOLITANA,URBANA,SLIGHT
5442,-70.5832271,-33.3796589,2021,VITACURA,REGION METROPOLITANA,URBANA,SLIGHT
5443,-70.5830904,-33.4791403,2021,MACUL,REGION METROPOLITANA,RURAL,SLIGHT
5444,-70.5830335,-33.4361762,2021,ÑUÑOA,REGION METROPOLITANA,URBANA,SERIOUS
5445,-70.5825208,-33.522819,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
5446,-70.582356,-33.4483734,2021,ÑUÑOA,REGION METROPOLITANA,URBANA,SERIOUS
5447,-70.5808627,-33.5865219,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5448,-70.5807033,-33.4350619,2021,ÑUÑOA,REGION METROPOLITANA,URBANA,SLIGHT
5449,-70.580409,-33.5860482,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,FATAL
5450,-70.5802424,-33.3822138,2021,VITACURA,REGION METROPOLITANA,URBANA,SLIGHT
5451,-70.5796496,-33.5892993,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SERIOUS
5452,-70.5796194,-33.4120204,2021,LAS CONDES,REGION METROPOLITANA,URBANA,SLIGHT
5453,-70.579229,-33.4722002,2021,MACUL,REGION METROPOLITANA,URBANA,SLIGHT
5454,-70.5779926,-33.4752356,2021,MACUL,REGION METROPOLITANA,URBANA,SLIGHT
5455,-70.5778823,-33.5711043,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5456,-70.5766463,-33.6165399,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5457,-70.5749487,-33.6362182,2021,PIRQUE,REGION METROPOLITANA,URBANA,SLIGHT
5458,-70.5732476,-33.4105315,2021,LAS CONDES,REGION METROPOLITANA,URBANA,SLIGHT
5459,-70.5724214,-33.5093149,2021,PEÑAFLOR,REGION METROPOLITANA,URBANA,SLIGHT
5460,-70.5724186,-33.5677396,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5461,-70.5723527,-33.568106,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5462,-70.5721538,-33.4312309,2021,LA REINA,REGION METROPOLITANA,URBANA,SLIGHT
5463,-70.5716602,-33.6345609,2021,PIRQUE,REGION METROPOLITANA,URBANA,SLIGHT
5464,-70.5716412,-33.5801051,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5465,-70.5715924,-33.5397485,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,FATAL
5466,-70.5714404,-33.5825027,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5467,-70.5709799,-33.438511,2021,LA REINA,REGION METROPOLITANA,URBANA,SLIGHT
5468,-70.5694729,-33.377323,2021,VITACURA,REGION METROPOLITANA,URBANA,SLIGHT
5469,-70.5692339,-33.4706973,2021,PEÑAFLOR,REGION METROPOLITANA,URBANA,SERIOUS
5470,-70.5686568,-33.5823854,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5471,-70.5681627,-33.6339604,2021,PIRQUE,REGION METROPOLITANA,URBANA,SLIGHT
5472,-70.5678835,-33.3765122,2021,VITACURA,REGION METROPOLITANA,URBANA,SERIOUS
5473,-70.5666122,-33.4553183,2021,LA REINA,REGION METROPOLITANA,URBANA,SLIGHT
5474,-70.5662493,-33.5502075,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
5475,-70.5658625,-33.5729121,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SERIOUS
5476,-70.5651713,-33.4309397,2021,LAS CONDES,REGION METROPOLITANA,URBANA,SLIGHT
5477,-70.5651162,-33.6027333,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5478,-70.5650651,-33.3869421,2021,VITACURA,REGION METROPOLITANA,URBANA,SLIGHT
5479,-70.5646044,-33.5113047,2021,PEÑAFLOR,REGION METROPOLITANA,URBANA,SERIOUS
5480,-70.564281,-33.447131,2021,LA REINA,REGION METROPOLITANA,URBANA,SERIOUS
5481,-70.5642552,-33.3980476,2021,LAS CONDES,REGION METROPOLITANA,URBANA,SLIGHT
5482,-70.5642415,-33.5569009,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SERIOUS
5483,-70.5641217,-33.5853457,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5484,-70.5636299,-33.3859624,2021,VITACURA,REGION METROPOLITANA,URBANA,SERIOUS
5485,-70.5630669,-33.5223297,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SERIOUS
5486,-70.5622538,-33.4525259,2021,LA REINA,REGION METROPOLITANA,URBANA,SLIGHT
5487,-70.5617349,-33.5679733,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SERIOUS
5488,-70.5609106,-33.3758855,2021,VITACURA,REGION METROPOLITANA,URBANA,SLIGHT
5489,-70.5602366,-33.6105824,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5490,-70.5598726,-33.4990512,2021,PEÑAFLOR,REGION METROPOLITANA,URBANA,SERIOUS
5491,-70.5595433,-33.4153205,2021,LAS CONDES,REGION METROPOLITANA,URBANA,SLIGHT
5492,-70.5589324,-33.4523879,2021,LA REINA,REGION METROPOLITANA,URBANA,SERIOUS
5493,-70.5563884,-33.446507,2021,LA REINA,REGION METROPOLITANA,URBANA,SLIGHT
5494,-70.5562192,-33.5615974,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5495,-70.5554257,-33.5842479,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5496,-70.5551719,-33.391791,2021,VITACURA,REGION METROPOLITANA,URBANA,SLIGHT
5497,-70.5547936,-33.5639685,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5498,-70.5547007,-33.5706261,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5499,-70.5526602,-33.5581171,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5500,-70.5523524,-33.5354997,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SERIOUS
5501,-70.5522386,-33.4693876,2021,PEÑAFLOR,REGION METROPOLITANA,URBANA,SLIGHT
5502,-70.5514873,-33.398237,2021,LAS CONDES,REGION METROPOLITANA,URBANA,SERIOUS
5503,-70.5505472,-33.3862998,2021,VITACURA,REGION METROPOLITANA,URBANA,SLIGHT
5504,-70.549943,-33.376635,2021,VITACURA,REGION METROPOLITANA,URBANA,SERIOUS
5505,-70.5482262,-33.4080558,2021,LAS CONDES,REGION METROPOLITANA,URBANA,SLIGHT
5506,-70.5476299,-33.4630786,2021,LA REINA,REGION METROPOLITANA,URBANA,SLIGHT
5507,-70.5469174,-33.4506399,2021,LA REINA,REGION METROPOLITANA,URBANA,SLIGHT
5508,-70.5463417,-33.5602125,2021,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
5509,-70.545992,-33.5354769,2021,LA FLORIDA,REGION METROPOLITANA,URBANA,SERIOUS
5510,-70.5457481,-33.4808313,2021,PEÑAFLOR,REGION METROPOLITANA,URBANA,SERIOUS
5511,-70.544119,-33.3930989,2021,LAS CONDES,REGION METROPOLITANA,URBANA,SLIGHT
5512,-70.5435124,-33.4062532,2021,LAS CONDES,REGION METROPOLITANA,URBANA,SLIGHT
5513,-70.5418296,-33.4103123,2021,LAS CONDES,REGION METROPOLITANA,URBANA,SERIOUS
5514,-70.5414817,-33.3907318,2021,LAS CONDES,REGION METROPOLITANA,URBANA,SERIOUS
5515,-70.5411691,-33.4702218,2021,PEÑAFLOR,REGION METROPOLITANA,URBANA,SLIGHT
5516,-70.539603,-33.4445433,2021,LA REINA,REGION METROPOLITANA,URBANA,SLIGHT
5517,-70.5394815,-33.4586028,2021,LA REINA,REGION METROPOLITANA,URBANA,SLIGHT
5518,-70.5392796,-33.4289947,2021,LA REINA,REGION METROPOLITANA,URBANA,SLIGHT
5519,-70.5377318,-33.4465163,2021,LA REINA,REGION METROPOLITANA,URBANA,SLIGHT
5520,-70.5293142,-33.4741511,2021,PEÑAFLOR,REGION METROPOLITANA,URBANA,SERIOUS
5521,-70.5289253,-33.4471988,2021,LA REINA,REGION METROPOLITANA,URBANA,SLIGHT
5522,-70.5270038,-33.4960364,2021,PEÑAFLOR,REGION METROPOLITANA,URBANA,SERIOUS
5523,-70.5255574,-33.4530213,2021,LA REINA,REGION METROPOLITANA,URBANA,SERIOUS
5524,-70.519137,-33.445077,2021,LA REINA,REGION METROPOLITANA,URBANA,SLIGHT
5525,-70.5114392,-33.3620399,2021,LO BARNECHEA,REGION METROPOLITANA,URBANA,SLIGHT
5526,-70.5102043,-33.3370078,2021,LO BARNECHEA,REGION METROPOLITANA,URBANA,SLIGHT
5527,-70.5101612,-33.3996465,2021,LAS CONDES,REGION METROPOLITANA,URBANA,SLIGHT
5528,-70.508664,-33.3649432,2021,LO BARNECHEA,REGION METROPOLITANA,URBANA,SLIGHT
5529,-70.5086493,-33.3625627,2021,LO BARNECHEA,REGION METROPOLITANA,URBANA,SLIGHT
5530,-70.5070914,-33.3711686,2021,LAS CONDES,REGION METROPOLITANA,URBANA,SERIOUS
5531,-70.505659,-33.374423,2021,LAS CONDES,REGION METROPOLITANA,URBANA,SERIOUS
5532,-70.4029403,-33.5378489,2021,SAN JOSE DE MAIPO,REGION METROPOLITANA,URBANA,SLIGHT
5533,-70.3983643,-33.5832824,2021,SAN JOSE DE MAIPO,REGION METROPOLITANA,URBANA,SLIGHT
5534,-71.2239767,-33.6933134,2021,MELIPILLA,REGION METROPOLITANA,URBANA,SLIGHT
5535,-71.2179267,-33.6835723,2021,MELIPILLA,REGION METROPOLITANA,URBANA,SLIGHT
5536,-71.2142865,-33.691378,2021,MELIPILLA,REGION METROPOLITANA,URBANA,SLIGHT
5537,-71.2113577,-33.6886447,2021,MELIPILLA,REGION METROPOLITANA,URBANA,SLIGHT
5538,-71.2081671,-33.6842581,2021,MELIPILLA,REGION METROPOLITANA,URBANA,SLIGHT
5539,-71.1002296,-34.0317655,2021,ALHUE,REGION METROPOLITANA,URBANA,SLIGHT
5540,-71.0305605,-33.6874487,2021,EL MONTE,REGION METROPOLITANA,URBANA,SLIGHT
5541,-71.0268707,-33.6873418,2021,EL MONTE,REGION METROPOLITANA,URBANA,SERIOUS
5542,-71.0155727,-33.638433,2021,EL MONTE,REGION METROPOLITANA,RURAL,SERIOUS
5543,-71.0055905,-33.7211732,2021,ISLA DE MAIPO,REGION METROPOLITANA,URBANA,SLIGHT
5544,-71.0021087,-33.6841674,2021,EL MONTE,REGION METROPOLITANA,URBANA,SERIOUS
5545,-70.9880689,-33.6830799,2021,EL MONTE,REGION METROPOLITANA,URBANA,SLIGHT
5546,-70.9810446,-33.6884942,2021,EL MONTE,REGION METROPOLITANA,URBANA,SERIOUS
5547,-70.9791126,-33.6742781,2021,EL MONTE,REGION METROPOLITANA,URBANA,SLIGHT
5548,-70.9524259,-33.6838726,2021,TALAGANTE,REGION METROPOLITANA,URBANA,SLIGHT
5549,-70.9505598,-33.6743683,2021,TALAGANTE,REGION METROPOLITANA,URBANA,SLIGHT
5550,-70.9412814,-33.6704399,2021,TALAGANTE,REGION METROPOLITANA,URBANA,SLIGHT
5551,-70.9370803,-33.6679413,2021,TALAGANTE,REGION METROPOLITANA,URBANA,SLIGHT
5552,-70.9328013,-33.665426,2021,TALAGANTE,REGION METROPOLITANA,URBANA,SLIGHT
5553,-70.9320966,-33.6638581,2021,TALAGANTE,REGION METROPOLITANA,URBANA,SLIGHT
5554,-70.9315949,-33.6649509,2021,TALAGANTE,REGION METROPOLITANA,URBANA,SLIGHT
5555,-70.9191578,-33.0889577,2021,TILTIL,REGION METROPOLITANA,URBANA,SERIOUS
5556,-70.9179197,-33.6600257,2021,TALAGANTE,REGION METROPOLITANA,URBANA,SLIGHT
5557,-70.9154507,-33.6644058,2021,TALAGANTE,REGION METROPOLITANA,URBANA,SLIGHT
5558,-70.9142785,-33.6577498,2021,TALAGANTE,REGION METROPOLITANA,URBANA,SLIGHT
5559,-70.9113179,-33.7365719,2021,ISLA DE MAIPO,REGION METROPOLITANA,URBANA,SLIGHT
5560,-70.9082335,-33.7525951,2021,TALAGANTE,REGION METROPOLITANA,URBANA,SLIGHT
5561,-70.9032527,-33.7538194,2021,ISLA DE MAIPO,REGION METROPOLITANA,URBANA,SLIGHT
5562,-70.9028877,-33.6110162,2021,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
5563,-70.9024911,-33.7105533,2021,TALAGANTE,REGION METROPOLITANA,URBANA,SLIGHT
5564,-70.9017824,-33.6110067,2021,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
5565,-70.8986783,-33.7613749,2021,ISLA DE MAIPO,REGION METROPOLITANA,URBANA,SLIGHT
5566,-70.8980152,-33.7557055,2021,ISLA DE MAIPO,REGION METROPOLITANA,URBANA,SLIGHT
5567,-70.8890878,-33.6106706,2021,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
5568,-70.8887298,-33.0078077,2021,TILTIL,REGION METROPOLITANA,URBANA,SLIGHT
5569,-70.8878128,-33.7003659,2021,TALAGANTE,REGION METROPOLITANA,URBANA,SLIGHT
5570,-70.8873564,-33.6020556,2021,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
5571,-70.886019,-33.604441,2021,PEÑALOLEN,REGION METROPOLITANA,URBANA,SERIOUS
5572,-70.8836972,-33.2767864,2021,LAMPA,REGION METROPOLITANA,URBANA,SLIGHT
5573,-70.883514,-33.6109888,2021,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
5574,-70.8833452,-33.2876041,2021,LAMPA,REGION METROPOLITANA,URBANA,SLIGHT
5575,-70.8815668,-33.5962728,2021,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
5576,-70.8804477,-33.6108882,2021,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
5577,-70.879558,-33.282493,2021,LAMPA,REGION METROPOLITANA,URBANA,SLIGHT
5578,-70.8774214,-33.2847722,2021,LAMPA,REGION METROPOLITANA,URBANA,SLIGHT
5579,-70.8758292,-33.285905,2021,LAMPA,REGION METROPOLITANA,URBANA,SLIGHT
5580,-70.8754411,-33.6012279,2021,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
5581,-70.8743241,-33.2767261,2021,LAMPA,REGION METROPOLITANA,RURAL,SLIGHT
5582,-70.8733034,-33.6075555,2021,PEÑALOLEN,REGION METROPOLITANA,URBANA,SERIOUS
5583,-70.8693051,-33.2949849,2021,LAMPA,REGION METROPOLITANA,URBANA,SLIGHT
5584,-70.868068,-33.605108,2021,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
5585,-70.86637,-33.747756,2021,ISLA DE MAIPO,REGION METROPOLITANA,URBANA,SERIOUS
5586,-70.8640578,-33.6004468,2021,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
5587,-70.861264,-33.6692205,2021,TALAGANTE,REGION METROPOLITANA,URBANA,SLIGHT
5588,-70.8574927,-33.609812,2021,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
5589,-70.8568522,-33.2919436,2021,LAMPA,REGION METROPOLITANA,URBANA,SLIGHT
5590,-70.8541862,-33.2803744,2021,LAMPA,REGION METROPOLITANA,URBANA,SLIGHT
5591,-70.8536817,-33.6098638,2021,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
5592,-70.8508973,-33.6029281,2021,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
5593,-70.8460763,-33.5514667,2021,PADRE HURTADO,REGION METROPOLITANA,RURAL,SLIGHT
5594,-70.8400397,-33.5897478,2021,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
5595,-70.8272669,-33.5406077,2021,PADRE HURTADO,REGION METROPOLITANA,RURAL,SLIGHT
5596,-70.8232292,-33.5725931,2021,PADRE HURTADO,REGION METROPOLITANA,URBANA,SLIGHT
5597,-70.8220227,-33.5615669,2021,PADRE HURTADO,REGION METROPOLITANA,URBANA,SERIOUS
5598,-70.8208565,-33.5687682,2021,PADRE HURTADO,REGION METROPOLITANA,URBANA,SLIGHT
5599,-70.8203833,-33.241385,2021,LAMPA,REGION METROPOLITANA,URBANA,SLIGHT
5600,-70.8185665,-33.5715038,2021,PADRE HURTADO,REGION METROPOLITANA,URBANA,SLIGHT
5601,-70.8168962,-33.5675959,2021,PADRE HURTADO,REGION METROPOLITANA,URBANA,SLIGHT
5602,-70.8149766,-33.5696243,2021,PADRE HURTADO,REGION METROPOLITANA,URBANA,SLIGHT
5603,-70.8137203,-33.5717841,2021,PADRE HURTADO,REGION METROPOLITANA,URBANA,SLIGHT
5604,-70.8125176,-33.2396297,2021,LAMPA,REGION METROPOLITANA,URBANA,SLIGHT
5605,-70.8124017,-33.5728863,2021,PADRE HURTADO,REGION METROPOLITANA,URBANA,SLIGHT
5606,-70.8082194,-33.5683205,2021,PEÑALOLEN,REGION METROPOLITANA,URBANA,SERIOUS
5607,-70.807145,-33.5718102,2021,PADRE HURTADO,REGION METROPOLITANA,URBANA,SLIGHT
5608,-70.8070001,-33.5626385,2021,PADRE HURTADO,REGION METROPOLITANA,URBANA,SLIGHT
5609,-70.806463,-33.502464,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5610,-70.8059306,-33.2300979,2021,LAMPA,REGION METROPOLITANA,URBANA,SLIGHT
5611,-70.8058865,-33.5078721,2021,MAIPU,REGION METROPOLITANA,URBANA,SERIOUS
5612,-70.8029927,-33.355353,2021,LAMPA,REGION METROPOLITANA,URBANA,SERIOUS
5613,-70.7990238,-33.5659834,2021,PADRE HURTADO,REGION METROPOLITANA,URBANA,SLIGHT
5614,-70.7986726,-33.5562216,2021,PADRE HURTADO,REGION METROPOLITANA,URBANA,SLIGHT
5615,-70.7984707,-33.5664577,2021,PADRE HURTADO,REGION METROPOLITANA,URBANA,SLIGHT
5616,-70.7918228,-33.5248905,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5617,-70.7913443,-33.5037195,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5618,-70.7913304,-33.6086907,2021,CALERA DE TANGO,REGION METROPOLITANA,URBANA,SLIGHT
