X,Y,FID,DIR_GEOCOD,LAT,LNG,VAL_COM,Año,Cód_Regi,Región,Comuna,Zona,Calle_Uno,Calle_Dos,Número,Direccion,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-70.8748131,-33.609865,427,"Unnamed Road, Penaflor, Peñaflor, Región Metropolitana, Chile",-33.609865,-70.8748131,1,2020,13,REGION METROPOLITANA,PEÑAFLOR,URBANA,VICUÑA MACKENNA,ROSALES,0,VICUÑA MACKENNA-ROSALES,0,0,0,1,BICICLETA,0,0,0,1,1
-70.8733033999999,-33.6075555,428,"Los Guindos & 21 de Mayo, Penaflor, Peñaflor, Región Metropolitana, Chile",-33.6075555,-70.8733034,1,2020,13,REGION METROPOLITANA,PEÑAFLOR,URBANA,21 DE MAYO,LO GUINDOS,0,LO GUINDOS-21 DE MAYO,0,0,0,1,BICICLETA,0,0,0,1,1
-70.8704547,-33.6046644,429,"Rosales & Los Guindos, Penaflor, Peñaflor, Región Metropolitana, Chile",-33.6046644,-70.8704547,1,2020,13,REGION METROPOLITANA,PEÑAFLOR,URBANA,LOS GUINDOS,ROSALES,0,ROSALES-LOS GUINDOS,0,0,0,1,BICICLETA,0,0,0,1,1
-70.8703790999999,-33.6085556,430,"Concepción & 21 de Mayo, Penaflor, Peñaflor, Región Metropolitana, Chile",-33.6085556,-70.8703791,1,2020,13,REGION METROPOLITANA,PEÑAFLOR,URBANA,21 DE MAYO,CONCEPCION,0,CONCEPCION-21 DE MAYO,0,0,0,1,BICICLETA,0,0,0,1,1
-70.8698041,-33.610379,431,"Vicuña Mackenna & Pablo Neruda, Penaflor, Peñaflor, Región Metropolitana, Chile",-33.610379,-70.8698041,1,2020,13,REGION METROPOLITANA,PEÑAFLOR,URBANA,VICUÑA MACKENNA,PABLO NERUDA,0,VICUÑA MACKENNA-PABLO NERUDA,0,0,1,0,BICICLETA,0,0,1,0,1
-70.8684259,-33.6073340999999,432,"José Rivera 806, Penaflor, Peñaflor, Región Metropolitana, Chile",-33.6073341,-70.8684259,1,2020,13,REGION METROPOLITANA,PEÑAFLOR,URBANA,JOSE RIVERA,LOS ROSALES,0,LOS ROSALES-JOSE RIVERA,0,0,0,1,BICICLETA,0,0,0,1,1
-70.8679501,-33.4006937,433,"PJ829-Cam. Bdo. O'Higgins / Esq. Cam. El Cambucho, Pudahuel, Región Metropolitana, Chile",-33.4006937,-70.8679501,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,O'HIGGINS,CAMINO EL CAMBUCHO,0,O'HIGGINS-CAMINO EL CAMBUCHO,0,1,0,0,BICICLETA,0,1,0,0,1
-70.8673155,-33.6000221,434,"Avenida Miraflores & Rosales, Penaflor, Peñaflor, Región Metropolitana, Chile",-33.6000221,-70.8673155,1,2020,13,REGION METROPOLITANA,PEÑAFLOR,URBANA,MIRAFLORES,ROSALES,0,ROSALES-MIRAFLORES,0,0,0,1,BICICLETA,0,0,0,1,1
-70.8672096,-33.2920241,435,"Barros Luco 1170, Lampa, Región Metropolitana, Chile",-33.2920241,-70.8672096,1,2020,13,REGION METROPOLITANA,LAMPA,URBANA,BARROS LUCO, ,0,"BARROS LUCO  0, LAMPA",0,0,0,1,BICICLETA,0,0,0,1,1
-70.861289,-33.4642653,436,"Av. Del Canal 21505, Pudahuel, Región Metropolitana, Chile",-33.4642653,-70.861289,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,LO AGUIRRE SUR,DEL CANAL,0,LO AGUIRRE SUR-DEL CANAL,0,0,0,0,BICICLETA,0,0,0,0,1
-70.8609637,-33.7341784,437,"Río Maipo & Santa Inés, La Islita, Isla de Maipo, Región Metropolitana, Chile",-33.7341784,-70.8609637,1,2020,13,REGION METROPOLITANA,ISLA DE MAIPO,URBANA,SANTA INES,RIO MAIPO,0,SANTA INES-RIO MAIPO,0,1,0,0,BICICLETA,0,1,0,0,1
-70.8569330999999,-33.6019103,438,"Avenida Miraflores & Manuel González, Penaflor, Peñaflor, Región Metropolitana, Chile",-33.6019103,-70.8569331,1,2020,13,REGION METROPOLITANA,PEÑAFLOR,URBANA,MANUEL GONZALEZ,MIRAFLORES,0,MIRAFLORES-MANUEL GONZALEZ,0,0,0,1,BICICLETA,0,0,0,1,1
-70.8479346999999,-33.5994676,439,"Av. Balmaceda 479, Penaflor, Peñaflor, Región Metropolitana, Chile",-33.5994676,-70.8479347,1,2020,13,REGION METROPOLITANA,PEÑAFLOR,URBANA,BALMACEDA,LA PAZ,0,LA PAZ-BALMACEDA,0,0,0,0,BICICLETA,0,0,0,0,1
-70.8380746999999,-33.4466311,440,"El Atardecer 19748, Pudahuel, Región Metropolitana, Chile",-33.4466311,-70.8380747,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,ATARDECER, ,19748,"ATARDECER  19748, PUDAHUEL",0,0,0,1,BICICLETA,0,0,0,1,1
-70.8179450999999,-33.5713965,441,"Cam. a Melipilla 2436, Padre Hurtado, Región Metropolitana, Chile",-33.5713965,-70.8179451,1,2020,13,REGION METROPOLITANA,PADRE HURTADO,URBANA,CAMINO A MELIPILLA, ,2436,"CAMINO A MELIPILLA  2436, PADRE HURTADO",0,0,0,1,BICICLETA,0,0,0,1,1
-70.8084393,-33.6182572,442,"Avenida Calera de Tango & Los Tilos, Calera de Tango, Región Metropolitana, Chile",-33.6182572,-70.8084393,1,2020,13,REGION METROPOLITANA,CALERA DE TANGO,URBANA,CAMINO LOS TILOS,CALERA DE TANGO,0,CAMINO LOS TILOS-CALERA DE TANGO,0,0,0,0,BICICLETA,0,0,0,0,1
-70.798831,-33.623394,443, ,-33.623394,-70.798831,1,2020,13,REGION METROPOLITANA,CALERA DE TANGO,URBANA,CAMINO A LONQUEN,CALERA DE TANGO,0,CAMINO A LONQUEN-CALERA DE TANGO,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7969659,-33.5200105,444,"Avenida Portales & El Conquistador, Maipú, Región Metropolitana, Chile",-33.5200105,-70.7969659,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,PORTALES,EL CONQUISTADOR,0,PORTALES-EL CONQUISTADOR,0,0,1,1,BICICLETA,0,0,1,1,2
-70.7915439,-33.5221374,445,"Av. Sur & Av. Cuatro Pte., Maipú, Región Metropolitana, Chile",-33.5221374,-70.7915439,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,SUR,4 PONIENTE,0,SUR-4 PONIENTE,0,1,0,0,BICICLETA,0,1,0,0,1
-70.7856686,-33.5170506,446,"Las Naciones & San José, Maipú, Región Metropolitana, Chile",-33.5170506,-70.7856686,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,LAS NACIONES,SAN JOSE,0,SAN JOSE-LAS NACIONES,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7844675999999,-33.5093329,447,"Las Naciones & Jose Manuel Borgoño, Maipú, Región Metropolitana, Chile",-33.5093329,-70.7844676,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,LAS NACIONES,JOSE MANUEL BORGONO,0,LAS NACIONES-JOSE MANUEL BORGONO,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7840452,-33.5068782,448,"Camino A Rinconada & Las Naciones, Maipú, Región Metropolitana, Chile",-33.5068782,-70.7840452,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,LAS NACIONES,CAMINO A RINCONADA,0,LAS NACIONES-CAMINO A RINCONADA,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7819927999999,-33.5245128,449,"Nueva San Martín & Ramón Barros Luco, Maipú, Región Metropolitana, Chile",-33.5245128,-70.7819928,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,RAMON BARROS LUCO,NVA SAN MARTIN,0,RAMON BARROS LUCO-NVA SAN MARTIN,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7807136999999,-33.4415719,450,"Av. Américo Vespucio 0100, Pudahuel, Región Metropolitana, Chile",-33.4415719,-70.7807137,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,CALETERA AMERICO VESPUCIO,LOS MAITENES,0,LOS MAITENES-CALETERA AMERICO VESPUCIO,0,1,0,0,BICICLETA,0,1,0,0,1
-70.7778974,-33.4316043,451,"El Retiro Parque Los Maitenes Oriente 1283, Pudahuel, Región Metropolitana, Chile",-33.4316043,-70.7778974,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,EL RETIRO,LOS MAITENES,0,LOS MAITENES-EL RETIRO,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7776616,-33.5091287999999,452,"Cam. A Rinconada & Av. Tres Pte., Maipú, Región Metropolitana, Chile",-33.5091288,-70.7776616,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,CAMINO A RINCONADA,3 PONIENTE,0,CAMINO A RINCONADA-3 PONIENTE,0,0,0,1,BICICLETA,0,0,0,1,2
-70.7775734,-33.500561,453,"Minerva & Alcibiades, Maipú, Región Metropolitana, Chile",-33.500561,-70.7775734,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,MINERVA,ALCIBIADES,0,MINERVA-ALCIBIADES,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7757198,-33.7286176,454,"Los Nogales & Los Magnolios, Maipo, Buin, Región Metropolitana, Chile",-33.7286176,-70.7757198,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,LOS MAGNOLIOS,LOS NOGALES,0,LOS NOGALES-LOS MAGNOLIOS,0,0,1,0,BICICLETA,0,0,1,0,1
-70.7755465,-33.5094124999999,455,"Camino A Rinconada & El Olimpo, Maipú, Región Metropolitana, Chile",-33.5094125,-70.7755465,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,CAMINO A RINCONADA,EL OLIMPO,0,EL OLIMPO-CAMINO A RINCONADA,0,0,1,2,BICICLETA,0,0,1,2,3
-70.7751600999999,-33.5261137,456,"Montecassino & El Olimpo, Maipú, Región Metropolitana, Chile",-33.5261137,-70.7751601,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,EL OLIMPO,MONTECASSINO,0,MONTECASSINO-EL OLIMPO,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7733885,-33.4312804,457,"José Manuel Guzmán 1302, Pudahuel, Región Metropolitana, Chile",-33.4312804,-70.7733885,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,JOSE MANUEL GUZMAN,LO PRADO BAJO,0,LO PRADO BAJO-JOSE MANUEL GUZMAN,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7728461,-33.4359575,458,"Riva Riva & José Manuel Guzmán, Pudahuel, Región Metropolitana, Chile",-33.4359575,-70.7728461,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,JOSE MANUEL GUZMAN,RIVA RIVA,0,RIVA RIVA-JOSE MANUEL GUZMAN,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7727249,-33.7280334,459,"C. García, Maipo, Buin, Región Metropolitana, Chile",-33.7280334,-70.7727249,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,CANDIDO GARCIA,MIRAFLORES,0,MIRAFLORES-CANDIDO GARCIA,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7710652999999,-33.722617,460,"Carlos Vasallo, Buin, Región Metropolitana, Chile",-33.722617,-70.7710653,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,CARLOS VASALLO,JOSE BARRIENTOS,0,JOSE BARRIENTOS-CARLOS VASALLO,0,0,1,0,BICICLETA,0,0,1,0,1
-70.7708268,-33.5209578,461,"Del Rey 833, Maipú, Región Metropolitana, Chile",-33.5209578,-70.7708268,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,DEL REY, ,833,"DEL REY  833, MAIPU",0,0,0,0,BICICLETA,0,0,0,0,1
-70.7708208,-33.5213925999999,462,"Avenida Sur & Del Rey, Maipú, Región Metropolitana, Chile",-33.5213926,-70.7708208,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,SUR,DEL REY,0,SUR-DEL REY,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7703835,-33.50899,463,"Camino A Rinconada & Del Rey, Maipú, Región Metropolitana, Chile",-33.50899,-70.7703835,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,CAMINO A RINCONADA,DEL REY,0,DEL REY-CAMINO A RINCONADA,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7689213,-33.4429381,464,"San Pablo & Serrano, Pudahuel, Región Metropolitana, Chile",-33.4429381,-70.7689213,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,SERRANO,SAN PABLO,0,SERRANO-SAN PABLO,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7688211,-33.4545256,465,"Avenida Américo Vespucio & La Travesía, Pudahuel, Región Metropolitana, Chile",-33.4545256,-70.7688211,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,LA TRAVESIA,AMERICO VESPUCIO,0,LA TRAVESIA-AMERICO VESPUCIO,1,0,0,0,BICICLETA,1,0,0,0,1
-70.7659532,-33.5211382,466,"Avenida Sur & La Fortuna, Maipú, Región Metropolitana, Chile",-33.5211382,-70.7659532,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,SUR,LA FORTUNA,0,SUR-LA FORTUNA,0,0,0,2,BICICLETA,0,0,0,2,2
-70.7657325999999,-33.4367876,467,"Atacama & San Joaquín, Pudahuel, Región Metropolitana, Chile",-33.4367876,-70.7657326,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,ATACAMA,SAN JOAQUIN,0,SAN JOAQUIN-ATACAMA,0,0,1,0,BICICLETA,0,0,1,0,1
-70.7647858,-33.4636509,468,"Av. Américo Vespucio Santiago 2700, Maipú, Región Metropolitana, Chile",-33.4636509,-70.7647858,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,AMERICO VESPUCIO,CAMINO CASAS VIEJAS,0,CAMINO CASAS VIEJAS-AMERICO VESPUCIO,0,1,0,0,BICICLETA,0,1,0,0,1
-70.7645397,-33.5174156,469,"Av. Portales 599, Maipú, Región Metropolitana, Chile",-33.5174156,-70.7645397,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,PORTALES, ,599,"PORTALES  599, MAIPU",0,0,0,1,BICICLETA,0,0,0,1,1
-70.7622769,-33.7339635,470,"Cam. Buin Maipo 2063, Buin, Región Metropolitana, Chile",-33.7339635,-70.7622769,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,CAMINO BUIN MAIPO,CAMINO INTERIOR,0,CAMINO INTERIOR-CAMINO BUIN MAIPO,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7621454,-33.430411,471,"Federico Errázuriz & San Daniel, Pudahuel, Región Metropolitana, Chile",-33.430411,-70.7621454,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,FEDERICO ERRAZURIZ,SAN DANIEL,0,SAN DANIEL-FEDERICO ERRAZURIZ,1,0,0,0,BICICLETA,1,0,0,0,1
-70.7613602,-33.4936058,472,"Camino la Farfana & Alberto Pérez Rodríguez, Maipú, Región Metropolitana, Chile",-33.4936058,-70.7613602,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,CAMINO LA FARFANA,ALBERTO PEREZ RODRIGUEZ,0,CAMINO LA FARFANA-ALBERTO PEREZ RODRIGUEZ,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7612384,-33.511868,473,"Carmen Luisa Correa 330, Maipú, Región Metropolitana, Chile",-33.511868,-70.7612384,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,CARMEN LUISA CORREA,HUASCAR,0,HUASCAR-CARMEN LUISA CORREA,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7609091,-33.3860574,474,"Cam. Lo Boza 8313, Pudahuel, Región Metropolitana, Chile",-33.3860574,-70.7609091,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,CAMINO LO BOZA, ,8313,"CAMINO LO BOZA  8313, PUDAHUEL",0,0,0,0,BICICLETA,0,0,0,0,1
-70.760422,-33.4348577,475,"San Francisco & Pelequén, Pudahuel, Región Metropolitana, Chile",-33.4348577,-70.760422,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,SAN FRANCISCO,PELEQUEN,0,SAN FRANCISCO-PELEQUEN,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7600044,-33.5209742999999,476,"Av. Sur & Hnos Carrera, Maipú, Región Metropolitana, Chile",-33.5209743,-70.7600044,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,SUR,HNOS CARRERA,0,SUR-HNOS CARRERA,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7587166999999,-33.6309499,477,"Alfonso Ruiz Tagle & Avenida Calera de Tango, Calera de Tango, Región Metropolitana, Chile",-33.6309499,-70.7587167,1,2020,13,REGION METROPOLITANA,CALERA DE TANGO,URBANA,CALERA DE TANGO,ALFONSO RUIZ TAGLE,0,CALERA DE TANGO-ALFONSO RUIZ TAGLE,0,0,0,0,BICICLETA,0,0,0,0,1
-70.75634,-33.496031,478,"Rafael Riesco Bernales 74, Maipú, Región Metropolitana, Chile",-33.496031,-70.75634,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,RAFAEL RIESCO BERNALES, ,74,"RAFAEL RIESCO BERNALES  74, MAIPU",0,0,0,0,BICICLETA,0,0,0,0,1
-70.7553288999999,-33.479119,479,"Av. Américo Vespucio & Sta. Elena, Maipú, Región Metropolitana, Chile",-33.479119,-70.7553289,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,STA ELENA,AMERICO VESPUCIO,0,STA ELENA-AMERICO VESPUCIO,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7551772,-33.7629495,480,"Casilla 2 - BUIN Buin, Buin, Región Metropolitana, Chile",-33.7629495,-70.7551772,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,CAMINO LONGITUDINAL RUTA 5 SUR,CAMINO CERVERA,0,CAMINO LONGITUDINAL RUTA 5 SUR-CAMINO CERVERA,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7547811,-33.2787804,481,"Cacique Colin 110, Lampa, Región Metropolitana, Chile",-33.2787804,-70.7547811,1,2020,13,REGION METROPOLITANA,LAMPA,URBANA,CACIQUE COLIN, ,110,"CACIQUE COLIN  110, LAMPA",1,0,0,0,BICICLETA,1,0,0,0,1
-70.7546984,-33.4513421,482,"Claudio Arrau & Oceanía, Pudahuel, Región Metropolitana, Chile",-33.4513421,-70.7546984,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,CLAUDIO ARRAU,OCEANIA,0,OCEANIA-CLAUDIO ARRAU,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7544798,-33.4495585,483,"Avenida General Oscar Bonilla & La Estrella, Pudahuel, Región Metropolitana, Chile",-33.4495585,-70.7544798,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,GRAL OSCAR BONILLA,LA ESTRELLA,0,LA ESTRELLA-GRAL OSCAR BONILLA,0,1,0,0,BICICLETA,0,1,0,0,1
-70.7541843,-33.4473328,484,"Corona Sueca & La Estrella, Pudahuel, Región Metropolitana, Chile",-33.4473328,-70.7541843,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,LA ESTRELLA,CORONA SUECA,0,LA ESTRELLA-CORONA SUECA,0,2,0,0,BICICLETA,0,2,0,0,2
-70.7538492,-33.3812455,485,"Autopista Vespucio Norte Express, Quilicura, Provincia de Santiago, Región Metropolitana de Santiago, 9030950, Chile",-33.3812455,-70.7538492,1,2020,13,REGION METROPOLITANA,QUILICURA,URBANA,AMERICO VESPUCIO, ,1851,"AMERICO VESPUCIO  1851, QUILICURA",0,1,0,0,BICICLETA,0,1,0,0,1
-70.7536038,-33.4829183,486,"Autopista Vespucio Norte Express, Villa Santa Teresa del Rosal, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9250678, Chile",-33.4829183,-70.7536038,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,AMERICO VESPUCIO,EL ROSAL,0,EL ROSAL-AMERICO VESPUCIO,0,0,1,0,BICICLETA,0,0,1,0,1
-70.7519475999999,-33.4222262,487,"Mapocho Sur & La Estrella, Santiago, Cerro Navia, Región Metropolitana, Chile",-33.4222262,-70.7519476,1,2020,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,MAPOCHO SUR,LA ESTRELLA,0,MAPOCHO SUR-LA ESTRELLA,0,0,1,0,BICICLETA,0,0,1,0,1
-70.7519363999999,-33.4886588,488,"Avenida Los Pajaritos & Isabel Riquelme, Maipú, Región Metropolitana, Chile",-33.4886588,-70.7519364,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,LOS PAJARITOS,ISABEL RIQUELME,0,LOS PAJARITOS-ISABEL RIQUELME,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7512608,-33.4963016,489,"Primera Transversal & Rafael Riesco Bernales, Maipú, Región Metropolitana, Chile",-33.4963016,-70.7512608,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,PRIMERA TRANSVERSAL,RAFAEL RIESCO BERNALES,0,RAFAEL RIESCO BERNALES-PRIMERA TRANSVERSAL,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7512577999999,-33.4810519,490,"Av. Américo Vespucio 1077, Maipú, Región Metropolitana, Chile",-33.4810519,-70.7512578,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,AMERICO VESPUCIO, ,1077,"AMERICO VESPUCIO  1077, MAIPU",0,0,0,1,BICICLETA,0,0,0,1,1
-70.7506025,-33.4291465,491,"J.J. Perez & La Estrella, Pudahuel, Región Metropolitana, Chile",-33.4291465,-70.7506025,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,JOSE JOAQUIN PEREZ,LA ESTRELLA,0,LA ESTRELLA-JOSE JOAQUIN PEREZ,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7488652999999,-33.7443781,492,"Villaseca, Buin, Región Metropolitana, Chile",-33.7443781,-70.7488653,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,VILLASECA,LATERAL PONIENTE RUTA 5 SUR,0,VILLASECA-LATERAL PONIENTE RUTA 5 SUR,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7482596,-33.724454,493,"Orlando Recabarren Marambio & Raul Gajardo Gajardo, Buin, Región Metropolitana, Chile",-33.724454,-70.7482596,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,RAUL GAJARDO GAJARDO,ORLANDO MARAMBIO,0,RAUL GAJARDO GAJARDO-ORLANDO MARAMBIO,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7481419,-33.7306641,494,"Carlos Condell & Avenida Bernardo O'Higgins, Buin, Región Metropolitana, Chile",-33.7306641,-70.7481419,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,BERNARDO O'HIGGINS,CARLOS CONDELL,0,CARLOS CONDELL-BERNARDO O'HIGGINS,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7480213,-33.3682622999999,495,"Las Violetas, Quilicura, Región Metropolitana, Chile",-33.3682623,-70.7480213,1,2020,13,REGION METROPOLITANA,QUILICURA,URBANA,LAS VIOLETAS,CALLE A,0,LAS VIOLETAS-CALLE A,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7475322,-33.4218689,496,"Rolando Petersen, Cerro Navia, Región Metropolitana, Chile",-33.4218689,-70.7475322,1,2020,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,COST SUR,ROLANDO PETERSEN,0,ROLANDO PETERSEN-COST SUR,0,0,1,0,BICICLETA,0,0,1,0,1
-70.7473883,-33.5133971,497,"José Manuel Irarrázaval & Segunda Transversal, Maipú, Región Metropolitana, Chile",-33.5133971,-70.7473883,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,SEGUNDA TRANSVERSAL,JOSE MANUEL IRARRAZAVAL,0,SEGUNDA TRANSVERSAL-JOSE MANUEL IRARRAZAVAL,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7472646,-33.4149695,498,"Rolando Petersen & La Capilla, Santiago, Cerro Navia, Región Metropolitana, Chile",-33.4149695,-70.7472646,1,2020,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,ROLANDO PETERSEN,LA CAPILLA,0,ROLANDO PETERSEN-LA CAPILLA,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7469993,-33.7441471999999,499,"Villaseca & Flora Lobos, Buin, Región Metropolitana, Chile",-33.7441472,-70.7469993,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,VILLASECA,FLORA LOBOS,0,VILLASECA-FLORA LOBOS,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7467408999999,-33.4937194999999,500,"Avenida Américo Vespucio & Primo de Rivera, Maipú, Región Metropolitana, Chile",-33.4937195,-70.7467409,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,AMERICO VESPUCIO,PRIMO DE RIVERA,0,PRIMO DE RIVERA-AMERICO VESPUCIO,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7451822,-33.4569479,501,"La Travesía & Mar de Drake, Pudahuel, Región Metropolitana, Chile",-33.4569479,-70.7451822,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,LA TRAVESIA,MAR DE DRAKE,0,MAR DE DRAKE-LA TRAVESIA,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7451357,-33.4812845999999,502,"Avenida Los Pajaritos & Providencia, Maipú, Región Metropolitana, Chile",-33.4812846,-70.7451357,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,LOS PAJARITOS,PROVIDENCIA,0,PROVIDENCIA-LOS PAJARITOS,0,1,0,0,BICICLETA,0,1,0,0,1
-70.7450246999999,-33.4163564,503,"Chilonga & Profesor Darío Salazar, Santiago, Cerro Navia, Región Metropolitana, Chile",-33.4163564,-70.7450247,1,2020,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,PROFE DARIO SALAZAR,CHILONGA,0,PROFE DARIO SALAZAR-CHILONGA,0,1,0,0,BICICLETA,0,1,0,0,1
-70.7447779,-33.4445552999999,504,"San Pablo & Los Ediles, Pudahuel, Región Metropolitana, Chile",-33.4445553,-70.7447779,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,SAN PABLO,LOS EDILES,0,SAN PABLO-LOS EDILES,0,1,0,0,BICICLETA,0,1,0,0,1
-70.7445233,-33.4545035,505,"Mar de Drake 530, Pudahuel, Región Metropolitana, Chile",-33.4545035,-70.7445233,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,MAR DE DRAKE,VENDIMIA,0,VENDIMIA-MAR DE DRAKE,1,0,0,0,BICICLETA,1,0,0,0,1
-70.744498,-33.7282261999999,506,"Manuel Bulnes 52, Buin, Región Metropolitana, Chile",-33.7282262,-70.744498,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,MANUEL RODRIGUEZ,BAJOS DE MATTE,0,MANUEL RODRIGUEZ-BAJOS DE MATTE,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7441929,-33.8751582,507,"Diego Portales & El Porvenir, Paine, Región Metropolitana, Chile",-33.8751582,-70.7441929,1,2020,13,REGION METROPOLITANA,PAINE,RURAL,EL PORVENIR,DIEGO PORTALES,0,EL PORVENIR-DIEGO PORTALES,0,0,1,0,BICICLETA,0,0,1,0,1
-70.7440520999999,-33.732312,508,"Avenida José Manuel Balmaceda & Manuel Bulnes, Buin, Región Metropolitana, Chile",-33.732312,-70.7440521,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,BALMACEDA,MANUEL BULNES,0,MANUEL BULNES-BALMACEDA,0,0,0,1,BICICLETA,0,0,0,1,1
